ChemID,source_casrn,CAS,SMILES,NAME,preferred_name,iupac,MPID,dsstox_substance_id,Canonical_QSARr,InChI_Code_QSARr,InChI Key_QSARr,Salt_Solvent,LogBCF,ID,mol,isosmiles
100322,294-62-2,294-62-2,C1CCCCCCCCCCC1,CYCLODODECANE,Cyclododecane,cyclododecane,98253,DTXSID9021552,C1CCCCCCCCCCC1,InChI=1S/C12H24/c1-2-4-6-8-10-12-11-9-7-5-3-1/h1-12H2,DDTBPAQBQHZRDW-UHFFFAOYSA-N,?,3.91,100322,<rdkit.Chem.rdchem.Mol object at 0x2b7b59875d00>,C1CCCCCCCCCCC1
100326,298-07-7,298-07-7,O=P(OCC(CCCC)CC)(OCC(CCCC)CC)O,BIS(2-ETHYLHEXYL)PHOSPHATE,Bis(2-ethylhexyl) phosphate,bis(2-ethylhexyl) hydrogen phosphate,98257,DTXSID1027134,CCCCC(COP(O)(=O)OCC(CCCC)CC)CC,"InChI=1S/C16H35O4P/c1-5-9-11-15(7-3)13-19-21(17,18)20-14-16(8-4)12-10-6-2/h15-16H,5-14H2,1-4H3,(H,17,18)",SEGLCEQVOFDUPX-UHFFFAOYSA-N,?,0.64,100326,<rdkit.Chem.rdchem.Mol object at 0x2b7b59875d60>,CCCCC(CC)COP(=O)(O)OCC(CC)CCCC
100330,315-18-4,315-18-4,CN(C)c1c(C)cc(cc1C)OC(=O)NC,MEXACARBATE,Mexacarbate,"4-(dimethylamino)-3,5-dimethylphenyl methylcarbamate",98261,DTXSID7020893,CN(C)c1c(C)cc(cc1C)OC(=O)NC,"InChI=1S/C12H18N2O2/c1-8-6-10(16-12(15)13-3)7-9(2)11(8)14(4)5/h6-7H,1-5H3,(H,13,15)",YNEVBPNZHBAYOA-UHFFFAOYSA-N,?,1.42,100330,<rdkit.Chem.rdchem.Mol object at 0x2b7b59875dc0>,CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1
100337,330-55-2,330-55-2,CON(C)C(=O)Nc1cc(Cl)c(Cl)cc1,LINURON,Linuron,"3-(3,4-dichlorophenyl)-1-methoxy-1-methylurea",98268,DTXSID2024163,CON(C)C(=O)Nc1cc(Cl)c(Cl)cc1,"InChI=1S/C9H10Cl2N2O2/c1-13(15-2)9(14)12-6-3-4-7(10)8(11)5-6/h3-5H,1-2H3,(H,12,14)",XKJMBINCVNINCA-UHFFFAOYSA-N,?,1.25,100337,<rdkit.Chem.rdchem.Mol object at 0x2b7b59875e20>,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1
100342,471-77-2,471-77-2,C(C(CC1)=C(C)C)=C(CCC2C(C3)(C(=O)O)C)C1C2(CC3)C,"1-Phenanthrenecarboxylic acid, dodecahydro-1,4a-",Neoabietic acid,"abieta-8(14),13(15)-dien-18-oic acid",98272,DTXSID8022038,CC(C)=C1CCC2C(CCC3C(C)(CCCC32C)C(O)=O)=C1,"InChI=1S/C20H30O2/c1-13(2)14-6-8-16-15(12-14)7-9-17-19(16,3)10-5-11-20(17,4)18(21)22/h12,16-17H,5-11H2,1-4H3,(H,21,22)",KGMSWPSAVZAMKR-UHFFFAOYSA-N,?,2.17,100342,<rdkit.Chem.rdchem.Mol object at 0x2b7b59875e80>,CC(C)=C1C=C2CCC3C(C)(C(=O)O)CCCC3(C)C2CC1
100347,504-03-0,504-03-0,C[C@@H]1CCC[C@H](C)N1,"Piperidine, 2,6-dimethyl-",cis-Nanophine,"(2R,6S)-2,6-dimethylpiperidine",98277,DTXSID8048527,CC1CCCC(C)N1,"InChI=1S/C7H15N/c1-6-4-3-5-7(2)8-6/h6-8H,3-5H2,1-2H3",SDGKUVSVPIIUCF-UHFFFAOYSA-N,?,0.7,100347,<rdkit.Chem.rdchem.Mol object at 0x2b7b59875ee0>,CC1CCCC(C)N1
100351,512-56-1,512-56-1,COP(=O)(OC)OC,TRIMETHYL PHOSPHATE,Trimethyl phosphate,trimethyl phosphate,98281,DTXSID1021403,COP(=O)(OC)OC,"InChI=1S/C3H9O4P/c1-5-8(4,6-2)7-3/h1-3H3",WVLBCYQITXONBZ-UHFFFAOYSA-N,?,0.15,100351,<rdkit.Chem.rdchem.Mol object at 0x2b7b59875f40>,COP(=O)(OC)OC
100355,527-20-8,527-20-8,Nc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,PENTACHLOROANILINE,Pentachloroaniline,pentachloroaniline,98285,DTXSID4037584,Nc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,InChI=1S/C6H2Cl5N/c7-1-2(8)4(10)6(12)5(11)3(1)9/h12H2,KHCZSJXTDDHLGJ-UHFFFAOYSA-N,?,2.71,100355,<rdkit.Chem.rdchem.Mol object at 0x2b7b59875fa0>,Nc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
100359,541-73-1,541-73-1,c(cccc1Cl)(c1)Cl,3-DICHLOROBENZENE,"1,3-Dichlorobenzene","1,3-dichlorobenzene",98289,DTXSID6022056,Clc1cc(Cl)ccc1,InChI=1S/C6H4Cl2/c7-5-2-1-3-6(8)4-5/h1-4H,ZPQOPVIELGIULI-UHFFFAOYSA-N,?,2.33,100359,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987e040>,Clc1cccc(Cl)c1
100363,554-00-7,554-00-7,Nc1ccc(Cl)cc1Cl,"2,4-DICHLOROANILINE","2,4-Dichloroaniline","2,4-dichloroaniline",98293,DTXSID1024966,Nc1ccc(Cl)cc1Cl,"InChI=1S/C6H5Cl2N/c7-4-1-2-6(9)5(8)3-4/h1-3H,9H2",KQCMTOWTPBNWDB-UHFFFAOYSA-N,?,1.36,100363,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987e0a0>,Nc1ccc(Cl)cc1Cl
100368,577-55-9,NOCAS_860336,c(c(ccc1)C(C)C)(c1)C(C)C,"1,2-DIISOPROPYLBENZENE",,,98298,DTXSID30860336,CC(C)c1ccccc1C(C)C,"InChI=1S/C12H18/c1-9(2)11-7-5-6-8-12(11)10(3)4/h5-10H,1-4H3",OKIRBHVFJGXOIS-UHFFFAOYSA-N,?,2.14,100368,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987e100>,CC(C)c1ccccc1C(C)C
100372,591-20-8,591-20-8,Oc1cc(Br)ccc1,M-BROMOPHENOL,"Phenol, 3-bromo-",3-BROMOPHENOL,98302,DTXSID9060449,Oc1cc(Br)ccc1,"InChI=1S/C6H5BrO/c7-5-2-1-3-6(8)4-5/h1-4,8H",MNOJRWOWILAHAV-UHFFFAOYSA-N,?,1.18,100372,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987e160>,Oc1cccc(Br)c1
100376,606-20-2,606-20-2,Cc1c(cccc1[N+]([O-])=O)[N+]([O-])=O,"2,6-DINITROTOLUENE","2,6-Dinitrotoluene","2-methyl-1,3-dinitrobenzene",98306,DTXSID5020528,Cc1c(cccc1[N+]([O-])=O)[N+]([O-])=O,"InChI=1S/C7H6N2O4/c1-5-6(8(10)11)3-2-4-7(5)9(12)13/h2-4H,1H3",XTRDKALNCIHHNI-UHFFFAOYSA-N,?,1.34,100376,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987e1c0>,Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-]
100381,610-39-9,610-39-9,O=N(=O)c(c(N(=O)=O)ccc1C)c1,"1,2-DINO2 4-METHYL BENZENE","3,4-Dinitrotoluene","4-methyl-1,2-dinitrobenzene",98311,DTXSID8027240,Cc1cc(c(cc1)[N+]([O-])=O)[N+]([O-])=O,"InChI=1S/C7H6N2O4/c1-5-2-3-6(8(10)11)7(4-5)9(12)13/h2-4H,1H3",INYDMNPNDHRJQJ-UHFFFAOYSA-N,?,0.48,100381,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987e220>,Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1
100385,615-54-3,615-54-3,Brc1cc(Br)c(Br)cc1,"1,2,4-TRIBROMOBENZENE","1,2,4-Tribromobenzene","1,2,4-tribromobenzene",98315,DTXSID5024346,Brc1cc(Br)c(Br)cc1,InChI=1S/C6H3Br3/c7-4-1-2-5(8)6(9)3-4/h1-3H,FWAJPSIPOULHHH-UHFFFAOYSA-N,?,3.63,100385,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987e280>,Brc1ccc(Br)c(Br)c1
100389,622-57-1,622-57-1,Cc1ccc(cc1)NCC,"Benzenamine, N-ethyl-4-methyl-","Benzenamine, N-ethyl-4-methyl-",N-Ethyl-4-methylaniline,98319,DTXSID7060754,Cc1ccc(cc1)NCC,"InChI=1S/C9H13N/c1-3-10-9-6-4-8(2)5-7-9/h4-7,10H,3H2,1-2H3",AASABFUMCBTXRL-UHFFFAOYSA-N,?,0.61,100389,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987e2e0>,CCNc1ccc(C)cc1
100393,626-39-1,626-39-1,Brc1cc(Br)cc(Br)c1,"1,3,5-TRIBROMOBENZENE","1,3,5-Tribromobenzene","1,3,5-tribromobenzene",98323,DTXSID3052307,Brc1cc(Br)cc(Br)c1,InChI=1S/C6H3Br3/c7-4-1-5(8)3-6(9)2-4/h1-3H,YWDUZLFWHVQCHY-UHFFFAOYSA-N,?,3.7,100393,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987e340>,Brc1cc(Br)cc(Br)c1
100398,634-83-3,634-83-3,Nc1cc(Cl)c(Cl)c(Cl)c1Cl,"2,3,4,5-TETRACHLOROANILINE","2,3,4,5-Tetrachloroaniline","2,3,4,5-TETRACHLOROANILINE",98328,DTXSID70212810,Nc1cc(Cl)c(Cl)c(Cl)c1Cl,"InChI=1S/C6H3Cl4N/c7-2-1-3(11)5(9)6(10)4(2)8/h1H,11H2",GBKZRUCVLTWAML-UHFFFAOYSA-N,?,2.21,100398,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987e3a0>,Nc1cc(Cl)c(Cl)c(Cl)c1Cl
100402,636-28-2,636-28-2,Brc1cc(Br)c(Br)cc1Br,"1,2,4,5-TETRABROMOBENZENE","1,2,4,5-Tetrabromobenzene","1,2,4,5-Tetrabromobenzene",98332,DTXSID7060910,Brc1cc(Br)c(Br)cc1Br,InChI=1S/C6H2Br4/c7-3-1-4(8)6(10)2-5(3)9/h1-2H,QCKHVNQHBOGZER-UHFFFAOYSA-N,?,3.59,100402,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987e400>,Brc1cc(Br)c(Br)cc1Br
100406,709-98-8,709-98-8,CCC(=O)Nc1cc(Cl)c(Cl)cc1,PROPANIL,Propanil,"N-(3,4-dichlorophenyl)propanamide",98336,DTXSID8022111,CCC(=O)Nc1cc(Cl)c(Cl)cc1,"InChI=1S/C9H9Cl2NO/c1-2-9(13)12-6-3-4-7(10)8(11)5-6/h3-5H,2H2,1H3,(H,12,13)",LFULEKSKNZEWOE-UHFFFAOYSA-N,?,1.84,100406,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987e460>,CCC(=O)Nc1ccc(Cl)c(Cl)c1
100410,764-13-6,764-13-6,C(=CC=C(C)C)(C)C,"2,5-DIMETHYL-2,4-HEXADIENE","2,5-Dimethyl-2,4-hexadiene","2,5-dimethylhexa-2,4-diene",98340,DTXSID3022116,CC(C)=CC=C(C)C,"InChI=1S/C8H14/c1-7(2)5-6-8(3)4/h5-6H,1-4H3",DZPCYXCBXGQBRN-UHFFFAOYSA-N,?,2.32,100410,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987e4c0>,CC(C)=CC=C(C)C
100415,873-63-2,873-63-2,OCc1cccc(Cl)c1,M-CHLOROBENZYL ALCOHOL,3-Chlorobenzyl alcohol,,98344,DTXSID70236273,OCc1cccc(Cl)c1,"InChI=1S/C7H7ClO/c8-7-3-1-2-6(4-7)5-9/h1-4,9H,5H2",ZSRDNPVYGSFUMD-UHFFFAOYSA-N,?,1.29,100415,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987e520>,OCc1cccc(Cl)c1
100419,920-66-1,920-66-1,OC(C(F)(F)F)C(F)(F)F,"1,1,1,3,3,3-HEXAFLUOROPROPAN-2-OL","1,1,1,3,3,3-Hexafluoro-2-propanol","1,1,1,3,3,3-hexafluoropropan-2-ol",98348,DTXSID1022134,OC(C(F)(F)F)C(F)(F)F,"InChI=1S/C3H2F6O/c4-2(5,6)1(10)3(7,8)9/h1,10H",BYEAHWXPCBROCE-UHFFFAOYSA-N,?,0.4,100419,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987e580>,OC(C(F)(F)F)C(F)(F)F
100423,946-30-5,946-30-5,S(=O)(=O)(O[Na])c1c(Cl)ccc(N(=O)=O)c1,SODIUM 4-NITROCHLOROBENZENE SULFONATE,"Benzenesulfonic acid, 2-chloro-5-nitro-, sodium salt",sodium 2-chloro-5-nitrobenzenesulfonate,98352,DTXSID4061339,[O-][N+](=O)c1cc(c(Cl)cc1)S(O)(=O)=O,"InChI=1S/C6H4ClNO5S/c7-5-2-1-4(8(9)10)3-6(5)14(11,12)13/h1-3H,(H,11,12,13)",GNTARUIZNIWBCN-UHFFFAOYSA-N,[Na+],0.48,100423,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987e5e0>,O=[N+]([O-])c1ccc(Cl)c(S(=O)(=O)O)c1
100424,947-04-6,947-04-6,O=C1CCCCCCCCCCCN1,AZACYCLOTRIDECAN-2-ONE,Azacyclotridecan-2-one,azacyclotridecan-2-one,98353,DTXSID1027344,O=C1CCCCCCCCCCCN1,"InChI=1S/C12H23NO/c14-12-10-8-6-4-2-1-3-5-7-9-11-13-12/h1-11H2,(H,13,14)",JHWNWJKBPDFINM-UHFFFAOYSA-N,?,0.41,100424,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987e640>,O=C1CCCCCCCCCCCN1
100428,962-58-3,962-58-3,CCOP(=O)(OCC)Oc1cc(C)nc(n1)C(C)C,"DIAZINON, O-ANALOG",Diazoxon,diethyl 6-methyl-2-(propan-2-yl)pyrimidin-4-yl phosphate,98357,DTXSID5037523,Cc1cc([n]c([n]1)C(C)C)OP(=O)(OCC)OCC,"InChI=1S/C12H21N2O4P/c1-6-16-19(15,17-7-2)18-11-8-10(5)13-12(14-11)9(3)4/h8-9H,6-7H2,1-5H3",VBLJFQYCTRKKKF-UHFFFAOYSA-N,?,-0.35,100428,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987e6a0>,CCOP(=O)(OCC)Oc1cc(C)nc(C(C)C)n1
100432,1212-29-9,1212-29-9,S=C(NC1CCCCC1)NC1CCCCC1,"THIOUREA, N,N'-DICYCLOHEXYL-","N,N'-Dicyclohexylthiourea","1,3-dicyclohexylthiourea",98360,DTXSID9020451,S=C(NC1CCCCC1)NC1CCCCC1,"InChI=1S/C13H24N2S/c16-13(14-11-7-3-1-4-8-11)15-12-9-5-2-6-10-12/h11-12H,1-10H2,(H2,14,15,16)",KAJICSGLHKRDLN-UHFFFAOYSA-N,?,0.64,100432,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987e700>,S=C(NC1CCCCC1)NC1CCCCC1
100439,1490-04-6|2216-51-5,1490-04-6|2216-51-5,CC(C)C1CCC(C)CC1O,"CYCLOHEXANOL, 5-METHYL-2-(1-METHYLETHYL)-, MENTHOL (L)",Menthol,5-methyl-2-(propan-2-yl)cyclohexanol,98364|98398,DTXSID8029650|DTXSID1022180,CC(C)C1CCC(C)CC1O,"InChI=1S/C10H20O/c1-7(2)9-5-4-8(3)6-10(9)11/h7-11H,4-6H2,1-3H3",NOOLISFMXDJSKH-UHFFFAOYSA-N,?,1.035,100439,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987e760>,CC1CCC(C(C)C)C(O)C1
100443,1582-09-8,1582-09-8,CCCN(CCC)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,TRIFLURALIN,Trifluralin,"2,6-dinitro-N,N-dipropyl-4-(trifluoromethyl)aniline",98368,DTXSID4021395,CCCN(CCC)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,"InChI=1S/C13H16F3N3O4/c1-3-5-17(6-4-2)12-10(18(20)21)7-9(13(14,15)16)8-11(12)19(22)23/h7-8H,3-6H2,1-2H3",ZSDSQXJSNMTJDA-UHFFFAOYSA-N,?,3.36,100443,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987e7c0>,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]
100447,1634-78-2,1634-78-2,CCOC(=O)C(CC(=O)OCC)SP(=O)(OC)OC,MALAOXON,Malaoxon,diethyl 2-[(dimethoxyphosphoryl)sulfanyl]butanedioate,98372,DTXSID9020790,CCOC(=O)C(CC(=O)OCC)SP(=O)(OC)OC,"InChI=1S/C10H19O7PS/c1-5-16-9(11)7-8(10(12)17-6-2)19-18(13,14-3)15-4/h8H,5-7H2,1-4H3",WSORODGWGUUOBO-UHFFFAOYSA-N,?,0.05,100447,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987e820>,CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC
100451,1746-01-6,1746-01-6,Clc1cc2Oc3cc(Cl)c(Cl)cc3Oc2cc1Cl,"2,3,7,8-TETRACHLORODIBENZO-P-DIOXIN","2,3,7,8-Tetrachlorodibenzo-p-dioxin","2,3,7,8-tetrachlorooxanthrene",98376,DTXSID2021315,Clc1cc2Oc3cc(Cl)c(Cl)cc3Oc2cc1Cl,InChI=1S/C12H4Cl4O2/c13-5-1-9-10(2-6(5)14)18-12-4-8(16)7(15)3-11(12)17-9/h1-4H,HGUFODBRKLSHSI-UHFFFAOYSA-N,?,4.99,100451,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987e880>,Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2
100455,1825-21-4,1825-21-4,COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,PENTACHLOROANISOLE,Pentachloroanisole,methyl pentachlorophenyl ether,98380,DTXSID2021103,COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,InChI=1S/C7H3Cl5O/c1-13-7-5(11)3(9)2(8)4(10)6(7)12/h1H3,BBABSCYTNHOKOG-UHFFFAOYSA-N,?,4.16,100455,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987e8e0>,COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
100459,1897-45-6,1897-45-6,N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,CHLOROTHALONIL,Chlorothalonil,"2,4,5,6-tetrachlorobenzene-1,3-dicarbonitrile",98384,DTXSID0020319,N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,InChI=1S/C8Cl4N2/c9-5-3(1-13)6(10)8(12)7(11)4(5)2-14,CRQQGFGUEAVUIL-UHFFFAOYSA-N,?,1.8,100459,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987e940>,N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl
100465,2050-74-0,2050-74-0,Clc1cccc2cccc(Cl)c12,"1,8-DICHLORONAPHTHALENE","Naphthalene, 1,8-dichloro-","1,8-DICHLORONAPHTHALENE",98389,DTXSID0062139,Clc1cccc2cccc(Cl)c12,InChI=1S/C10H6Cl2/c11-8-5-1-3-7-4-2-6-9(12)10(7)8/h1-6H,ADRYPAGQXFMVFP-UHFFFAOYSA-N,?,3.79,100465,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987e9a0>,Clc1cccc2cccc(Cl)c12
100469,2104-96-3,2104-96-3,COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)OC,BROMOPHOS,Bromofos,"O-(4-bromo-2,5-dichlorophenyl) O,O-dimethyl phosphorothioate",98393,DTXSID1041683,COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)OC,"InChI=1S/C8H8BrCl2O3PS/c1-12-15(16,13-2)14-8-4-6(10)5(9)3-7(8)11/h3-4H,1-2H3",NYQDCVLCJXRDSK-UHFFFAOYSA-N,?,3.59,100469,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987ea00>,COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl
100473,2212-67-1,2212-67-1,CCSC(=O)N1CCCCCC1,MOLINATE,Molinate,S-ethyl azepane-1-carbothioate,98397,DTXSID6024206,CCSC(=O)N1CCCCCC1,"InChI=1S/C9H17NOS/c1-2-12-9(11)10-7-5-3-4-6-8-10/h2-8H2,1H3",DEDOPGXGGQYYMW-UHFFFAOYSA-N,?,1.41,100473,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987ea60>,CCSC(=O)N1CCCCCC1
100478,2255-17-6,2255-17-6,O=P(OC)(OC)Oc1cc(C)c(N(=O)(=O))cc1,3-METHYL-DIMETHYL PARA-OXON,Fenitrooxone,dimethyl (3-methyl-4-nitrophenyl) phosphate,98402,DTXSID00177084,Cc1cc(ccc1[N+]([O-])=O)OP(=O)(OC)OC,"InChI=1S/C9H12NO6P/c1-7-6-8(4-5-9(7)10(11)12)16-17(13,14-2)15-3/h4-6H,1-3H3",MJNAIAPNXYJWCT-UHFFFAOYSA-N,?,0.44,100478,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987eac0>,COP(=O)(OC)Oc1ccc([N+](=O)[O-])c(C)c1
100483,2497-06-5,2497-06-5,CCS(=O)(=O)CCSP(=S)(OCC)OCC,DISULFOTON SULFONE,Disulfoton sulfone,"O,O-diethyl S-[2-(ethylsulfonyl)ethyl] phosphorodithioate",98406,DTXSID8041901,CCS(=O)(=O)CCSP(=S)(OCC)OCC,"InChI=1S/C8H19O4PS3/c1-4-11-13(14,12-5-2)15-7-8-16(9,10)6-3/h4-8H2,1-3H3",BKVJOVPVLOJPKJ-UHFFFAOYSA-N,?,0.7,100483,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987eb20>,CCOP(=S)(OCC)SCCS(=O)(=O)CC
100487,2539-17-5,2539-17-5,COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,TETRACHLOROGUAIACOL,"3,4,5,6-Tetrachloroguaiacol","2,3,4,5-tetrachloro-6-methoxyphenol",98410,DTXSID0044155,COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,"InChI=1S/C7H4Cl4O2/c1-13-7-5(11)3(9)2(8)4(10)6(7)12/h12H,1H3",YZZVKLJKDFFSFL-UHFFFAOYSA-N,?,3.08,100487,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987eb80>,COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl
100491,2636-26-2,2636-26-2,COP(=S)(Oc1ccc(cc1)C#N)OC,CYANOPHOS,Cyanophos,"O-(4-cyanophenyl) O,O-dimethyl phosphorothioate",98414,DTXSID0041806,COP(=S)(Oc1ccc(cc1)C#N)OC,"InChI=1S/C9H10NO3PS/c1-11-14(15,12-2)13-9-5-3-8(7-10)4-6-9/h3-6H,1-2H3",SCKHCCSZFPSHGR-UHFFFAOYSA-N,?,1.56,100491,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987ebe0>,COP(=S)(OC)Oc1ccc(C#N)cc1
100495,2691-41-0,2691-41-0,O=N(=O)N(CN(N(=O)=O)CN(N(=O)=O)CN1N(=O)=O)C1,"OCTAHYDRO-1,3,5,7-TETRANITRO-1,3,5,7-TETRAZOC*",Cyclotetramethylenetetranitramine,"1,3,5,7-tetranitro-1,3,5,7-tetrazocane",98418,DTXSID3024237,[O-][N+](=O)N1CN(CN(CN(C1)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,InChI=1S/C4H8N8O8/c13-9(14)5-1-6(10(15)16)3-8(12(19)20)4-7(2-5)11(17)18/h1-4H2,UZGLIIJVICEWHF-UHFFFAOYSA-N,?,-0.3,100495,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987ec40>,O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1
100500,3209-22-1,3209-22-1,[O-][N+](=O)c1cccc(Cl)c1Cl,"2,3-DICHLORONITROBENZENE","2,3-Dichloronitrobenzene","1,2-dichloro-3-nitrobenzene",98422,DTXSID8024997,[O-][N+](=O)c1cccc(Cl)c1Cl,InChI=1S/C6H3Cl2NO2/c7-4-2-1-3-5(6(4)8)9(10)11/h1-3H,CMVQZRLQEOAYSW-UHFFFAOYSA-N,?,2.16,100500,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987eca0>,O=[N+]([O-])c1cccc(Cl)c1Cl
100504,3319-31-1,3319-31-1,CCCCC(COC(=O)c1ccc(cc1C(=O)OCC(CCCC)CC)C(=O)OCC(CCCC)CC)CC,TRIS(2-ETHYLHEXYL) TRIMELLITATE,Tris(2-ethylhexyl) trimellitate,"tris(2-ethylhexyl) benzene-1,2,4-tricarboxylate",98426,DTXSID9026265,CCCCC(COC(=O)c1ccc(cc1C(=O)OCC(CCCC)CC)C(=O)OCC(CCCC)CC)CC,"InChI=1S/C33H54O6/c1-7-13-16-25(10-4)22-37-31(34)28-19-20-29(32(35)38-23-26(11-5)17-14-8-2)30(21-28)33(36)39-24-27(12-6)18-15-9-3/h19-21,25-27H,7-18,22-24H2,1-6H3",KRADHMIOFJQKEZ-UHFFFAOYSA-N,?,1.17,100504,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987ed00>,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1
100508,3761-41-9,3761-41-9,Cc1cc(ccc1S(C)=O)OP(=S)(OC)OC,FENTHION SULFOXIDE,Mesulfenfos,"O,O-dimethyl O-[3-methyl-4-(methylsulfinyl)phenyl] phosphorothioate",98430,DTXSID9058076,Cc1cc(ccc1S(C)=O)OP(=S)(OC)OC,"InChI=1S/C10H15O4PS2/c1-8-7-9(5-6-10(8)17(4)11)14-15(16,12-2)13-3/h5-7H,1-4H3",DLAPIMGBBDILHJ-UHFFFAOYSA-N,?,0.12,100508,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987ed60>,COP(=S)(OC)Oc1ccc(S(C)=O)c(C)c1
100513,3864-99-1,3864-99-1,Oc(c(cc(c1)C(C)(C)C)C(C)(C)C)c1n(nc(c2cc(c3)Cl)c3)n2,"Phenol, 2-(5-chloro-2H-benzotriazol-2-yl)-4,6-bi","Phenol, 2-(5-chloro-2H-benzotriazol-2-yl)-4,6-bis(1,1-dimethylethyl)-","2,4-di-tert-butyl-6-(5-chloro-2H-benzotriazol-2-yl)phenol",98434,DTXSID4038893,CC(C)(C)c1cc(cc(c1O)-[n]1[n]c2ccc(Cl)cc2[n]1)C(C)(C)C,"InChI=1S/C20H24ClN3O/c1-19(2,3)12-9-14(20(4,5)6)18(25)17(10-12)24-22-15-8-7-13(21)11-16(15)23-24/h7-11,25H,1-6H3",UWSMKYBKUPAEJQ-UHFFFAOYSA-N,?,3.57,100513,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987edc0>,CC(C)(C)c1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1
100519,4904-61-4,4904-61-4,C1CC=CCCC=CCCC=C1,"1,5,9-CYCLODODECATRIENE","1,5,9-Cyclododecatriene",,98438,DTXSID8027581,C1CC=CCCC=CCCC=C1,"InChI=1S/C12H18/c1-2-4-6-8-10-12-11-9-7-5-3-1/h1-2,7-10H,3-6,11-12H2/b2-1-,9-7-,10-8-",ZOLLIQAKMYWTBR-MOLCZBCNSA-N,?,3.92,100519,<rdkit.Chem.rdchem.Mol object at 0x2b7b5987ee20>,C1=CCCC=CCCC=CCC1
