ChemID,source_casrn,CAS,SMILES,NAME,preferred_name,iupac,MPID,dsstox_substance_id,Canonical_QSARr,InChI_Code_QSARr,InChI Key_QSARr,LogKOC,ID,mol,isosmiles
100194,106-49-0,106-49-0,Cc1ccc(N)cc1,P-TOLUIDINE,4-Methylaniline,4-methylaniline,99471,DTXSID6021872,Cc1ccc(N)cc1,"InChI=1S/C7H9N/c1-6-2-4-7(8)5-3-6/h2-5H,8H2,1H3",RZXMPPFPUUCRFN-UHFFFAOYSA-N,1.9,100194,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8b6880>,Cc1ccc(N)cc1
100198,108-38-3,108-38-3,Cc1cc(C)ccc1,M-XYLENE,m-Xylene,C8H10,99475,DTXSID6026298,Cc1cc(C)ccc1,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",IVSZLXZYQVIEFR-UHFFFAOYSA-N,2.25,100198,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8b68e0>,Cc1cccc(C)c1
100202,108-60-1,108-60-1,O(C(CCl)C)C(CCl)C,"DCIP  (2,2'-OXYBIS-1-CHLOROPROPANE)",bis(2-Chloro-1-methylethyl) ether,C6H12Cl2O,99479,DTXSID4020167,CC(CCl)OC(C)CCl,"InChI=1S/C6H12Cl2O/c1-5(3-7)9-6(2)4-8/h5-6H,3-4H2,1-2H3",QCFYJCYNJLBDRT-UHFFFAOYSA-N,1.67,100202,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8b6940>,CC(CCl)OC(C)CCl
100206,108-68-9,108-68-9,Cc1cc(O)cc(C)c1,"3,5-DIMETHYLPHENOL","3,5-Dimethylphenol","3,5-dimethylphenol",99483,DTXSID1025148,Cc1cc(O)cc(C)c1,"InChI=1S/C8H10O/c1-6-3-7(2)5-8(9)4-6/h3-5,9H,1-2H3",TUAMRELNJMMDMT-UHFFFAOYSA-N,2.83,100206,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8b69a0>,Cc1cc(C)cc(O)c1
100210,108-90-7,108-90-7,Clc1ccccc1,CHLOROBENZENE,Chlorobenzene,chlorobenzene,99487,DTXSID4020298,Clc1ccccc1,InChI=1S/C6H5Cl/c7-6-4-2-1-3-5-6/h1-5H,MVPPADPHJFYWMZ-UHFFFAOYSA-N,2.15,100210,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8b6a00>,Clc1ccccc1
100214,111-27-3,111-27-3,CCCCCCO,1-HEXANOL,1-Hexanol,hexan-1-ol,99491,DTXSID8021931,CCCCCCO,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",ZSIAUFGUXNUGDI-UHFFFAOYSA-N,1.01,100214,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8b6a60>,CCCCCCO
100218,111-70-6,111-70-6,CCCCCCCO,1-HEPTANOL,1-Heptanol,heptan-1-ol,99495,DTXSID8021937,CCCCCCCO,"InChI=1S/C7H16O/c1-2-3-4-5-6-7-8/h8H,2-7H2,1H3",BBMCTIGTTCKYKF-UHFFFAOYSA-N,1.14,100218,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8b6ac0>,CCCCCCCO
100222,112-30-1,112-30-1,CCCCCCCCCCO,1-DECANOL,1-Decanol,decan-1-ol,99499,DTXSID7021946,CCCCCCCCCCO,"InChI=1S/C10H22O/c1-2-3-4-5-6-7-8-9-10-11/h11H,2-10H2,1H3",MWKFXSUHUHTGQN-UHFFFAOYSA-N,2.59,100222,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8b6b20>,CCCCCCCCCCO
100226,115-28-6,115-28-6,O=C(O)C(C(C(=C(C12Cl)Cl)Cl)(C1(Cl)Cl)Cl)C2C(=O)O,CHLORENDIC ACID,Chlorendic acid,"1,4,5,6,7,7-hexachlorobicyclo[2.2.1]hept-5-ene-2,3-dicarboxylic acid",99503,DTXSID2020268,OC(=O)C1C(C(O)=O)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,"InChI=1S/C9H4Cl6O4/c10-3-4(11)8(13)2(6(18)19)1(5(16)17)7(3,12)9(8,14)15/h1-2H,(H,16,17)(H,18,19)",DJKGDNKYTKCJKD-UHFFFAOYSA-N,2.79,100226,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8b6b80>,O=C(O)C1C(C(=O)O)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl
100230,116-06-3,116-06-3,CNC(=O)ON=CC(C)(C)SC,ALDICARB,Aldicarb,"7,7-dimethyl-4-oxa-8-thia-2,5-diazanon-5-en-3-one",99507,DTXSID0039223,CNC(=O)ON=CC(C)(C)SC,"InChI=1S/C7H14N2O2S/c1-7(2,12-4)5-9-11-6(10)8-3/h5H,1-4H3,(H,8,10)/b9-5+",QGLZXHRNAYXIBU-WEVVVXLNSA-N,1.5,100230,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8b6be0>,CNC(=O)ON=CC(C)(C)SC
100234,117-84-0,117-84-0,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,DIOCTYL PHTHALATE,Dioctyl phthalate,"dioctyl benzene-1,2-dicarboxylate",99511,DTXSID1021956,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,"InChI=1S/C24H38O4/c1-3-5-7-9-11-15-19-27-23(25)21-17-13-14-18-22(21)24(26)28-20-16-12-10-8-6-4-2/h13-14,17-18H,3-12,15-16,19-20H2,1-2H3",MQIUGAXCHLFZKX-UHFFFAOYSA-N,4.38,100234,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8b6c40>,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC
100238,119-91-5,119-91-5,c1cc([n]c2ccccc21)-c1ccc2ccccc2[n]1,"2,2'-BIQUINOLINE","2,2'-Biquinoline",2-quinolin-2-ylquinoline,99515,DTXSID8059500,c1cc([n]c2ccccc21)-c1ccc2ccccc2[n]1,InChI=1S/C18H12N2/c1-3-7-15-13(5-1)9-11-17(19-15)18-12-10-14-6-2-4-8-16(14)20-18/h1-12H,WPTCSQBWLUUYDV-UHFFFAOYSA-N,4.02,100238,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8b6ca0>,c1ccc2nc(-c3ccc4ccccc4n3)ccc2c1
100242,120-82-1,120-82-1,Clc1cc(Cl)c(Cl)cc1,"1,2,4-TRICHLOROBENZENE","1,2,4-Trichlorobenzene",C6H3Cl3,99519,DTXSID0021965,Clc1cc(Cl)c(Cl)cc1,InChI=1S/C6H3Cl3/c7-4-1-2-5(8)6(9)3-4/h1-3H,PBKONEOXTCPAFI-UHFFFAOYSA-N,3.1,100242,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8b6d00>,Clc1ccc(Cl)c(Cl)c1
100246,121-81-3,121-81-3,NC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,"3,5-DINITROBENZAMIDE",Nitromide,"3,5-dinitrobenzamide",99523,DTXSID0045836,NC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,"InChI=1S/C7H5N3O5/c8-7(11)4-1-5(9(12)13)3-6(2-4)10(14)15/h1-3H,(H2,8,11)",UUKWKUSGGZNXGA-UHFFFAOYSA-N,2.31,100246,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8b6d60>,NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1
100250,122-39-4,122-39-4,c1ccccc1Nc1ccccc1,DIPHENYLAMINE,Diphenylamine,N-phenylaniline,99527,DTXSID4021975,c1ccccc1Nc1ccccc1,"InChI=1S/C12H11N/c1-3-7-11(8-4-1)13-12-9-5-2-6-10-12/h1-10,13H",DMBHHRLKUKUOEG-UHFFFAOYSA-N,2.78,100250,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8b6dc0>,c1ccc(Nc2ccccc2)cc1
100254,123-66-0,123-66-0,CCCCCC(=O)OCC,ETHYL HEXANOATE,Ethyl hexanoate,ethyl hexanoate,99531,DTXSID3021980,CCCCCC(=O)OCC,"InChI=1S/C8H16O2/c1-3-5-6-7-8(9)10-4-2/h3-7H2,1-2H3",SHZIWNPUGXLXDT-UHFFFAOYSA-N,2.06,100254,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8b6e20>,CCCCCC(=O)OCC
100258,127-18-4,127-18-4,ClC(Cl)=C(Cl)Cl,TETRACHLOROETHENE,Tetrachloroethylene,tetrachloroethene,99535,DTXSID2021319,ClC(Cl)=C(Cl)Cl,InChI=1S/C2Cl4/c3-1(4)2(5)6,CYTYCFOTNPOANT-UHFFFAOYSA-N,2.4,100258,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8b6e80>,ClC(Cl)=C(Cl)Cl
100263,132-64-9,132-64-9,c1cccc2oc3ccccc3c21,DIBENZOFURAN,Dibenzofuran,"dibenzo[b,d]furan",99540,DTXSID2021993,c1cccc2oc3ccccc3c21,InChI=1S/C12H8O/c1-3-7-11-9(5-1)10-6-2-4-8-12(10)13-11/h1-8H,TXCDCPKCNAJMEE-UHFFFAOYSA-N,3.91,100263,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8b6ee0>,c1ccc2c(c1)oc1ccccc12
100266,132-67-2,132-67-2,[Na]OC(=O)c1ccccc1C(=O)Nc2cccc3ccccc23,N-1-NAPHTHYLPHTHALMIC ACID,Naptalam-sodium,sodium 2-(naphthalen-1-ylcarbamoyl)benzoate,99542,DTXSID7034759,OC(=O)c1ccccc1C(=O)Nc1cccc2ccccc21,"InChI=1S/C18H13NO3/c20-17(14-9-3-4-10-15(14)18(21)22)19-16-11-5-7-12-6-1-2-8-13(12)16/h1-11H,(H,19,20)(H,21,22)",JXTHEWSKYLZVJC-UHFFFAOYSA-N,3.34,100266,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8b6f40>,O=C(Nc1cccc2ccccc12)c1ccccc1C(=O)O[Na]
100269,133-90-4,133-90-4,Nc1cc(Cl)cc(C(O)=O)c1Cl,"3-AMINO-2,5-DICHLOROBENZOIC ACID",Chloramben,"3-amino-2,5-dichlorobenzoic acid",99545,DTXSID2020262,Nc1cc(Cl)cc(C(O)=O)c1Cl,"InChI=1S/C7H5Cl2NO2/c8-3-1-4(7(11)12)6(9)5(10)2-3/h1-2H,10H2,(H,11,12)",HSSBORCLYSCBJR-UHFFFAOYSA-N,1.48,100269,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8b6fa0>,Nc1cc(Cl)cc(C(=O)O)c1Cl
100274,139-40-2,139-40-2,CC(C)Nc1[n]c(Cl)[n]c(NC(C)C)[n]1,PROPAZINE,Propazine,"6-chloro-N,N'-di(propan-2-yl)-1,3,5-triazine-2,4-diamine",99549,DTXSID3021196,CC(C)Nc1[n]c(Cl)[n]c(NC(C)C)[n]1,"InChI=1S/C9H16ClN5/c1-5(2)11-8-13-7(10)14-9(15-8)12-6(3)4/h5-6H,1-4H3,(H2,11,12,13,14,15)",WJNRPILHGGKWCK-UHFFFAOYSA-N,2.4,100274,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88a040>,CC(C)Nc1nc(Cl)nc(NC(C)C)n1
100279,143-08-8,143-08-8,CCCCCCCCCO,1-NONANOL,1-Nonanol,nonan-1-ol,99554,DTXSID6022008,CCCCCCCCCO,"InChI=1S/C9H20O/c1-2-3-4-5-6-7-8-9-10/h10H,2-9H2,1H3",ZWRUINPWMLAQRD-UHFFFAOYSA-N,1.89,100279,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88a0a0>,CCCCCCCCCO
100284,149-30-4,149-30-4,Sc1[n]c2ccccc2[s]1,2-MERCAPTOBENZOTHIAZOLE,2-Mercaptobenzothiazole,"1,3-benzothiazole-2-thiol",99559,DTXSID1020807,Sc1[n]c2ccccc2[s]1,"InChI=1S/C7H5NS2/c9-7-8-5-3-1-2-4-6(5)10-7/h1-4H,(H,8,9)",YXIWHUQXZSMYRE-UHFFFAOYSA-N,2.25,100284,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88a100>,Sc1nc2ccccc2s1
100288,151-56-4,151-56-4,C1CN1,AZIRIDINE,Ethyleneimine,aziridine,99563,DTXSID8020599,C1CN1,"InChI=1S/C2H5N/c1-2-3-1/h3H,1-2H2",NOWKCMXCCJGMRR-UHFFFAOYSA-N,0.78,100288,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88a160>,C1CN1
100292,193-39-5,193-39-5,c1c2c3c4c5c1cccc5ccc4ccc3-c1ccccc1-2,"INDENO(1,2,3-CD)PYRENE","Indeno(1,2,3-cd)pyrene","indeno[1,2,3-cd]pyrene",99567,DTXSID8024153,c1c2c3c4c5c1cccc5ccc4ccc3-c1ccccc1-2,InChI=1S/C22H12/c1-2-7-17-16(6-1)18-11-10-14-9-8-13-4-3-5-15-12-19(17)22(18)21(14)20(13)15/h1-12H,SXQBHARYMNFBPS-UHFFFAOYSA-N,6.2,100292,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88a1c0>,c1ccc2c(c1)-c1ccc3ccc4cccc5cc-2c1c3c45
100296,208-96-8,208-96-8,c1ccc2C=Cc3cccc1c32,ACENAPHTHYLENE,Acenaphthylene,acenaphthylene,99571,DTXSID3023845,c1ccc2C=Cc3cccc1c32,InChI=1S/C12H8/c1-3-9-4-2-6-11-8-7-10(5-1)12(9)11/h1-8H,HXGDTGSAIMULJN-UHFFFAOYSA-N,3.75,100296,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88a220>,C1=Cc2cccc3cccc1c23
100300,298-00-0,298-00-0,COP(=S)(OC)Oc1ccc(cc1)N(=O)=O,PARATHION METHYL,Methyl parathion,"O,O-dimethyl O-(4-nitrophenyl) phosphorothioate",99575,DTXSID1020855,COP(=S)(Oc1ccc(cc1)[N+]([O-])=O)OC,"InChI=1S/C8H10NO5PS/c1-12-15(16,13-2)14-8-5-3-7(4-6-8)9(10)11/h3-6H,1-2H3",RLBIQVVOMOPOHC-UHFFFAOYSA-N,3.0,100300,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88a280>,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1
100304,300-76-5,300-76-5,COP(=O)(OC(Br)C(Cl)(Cl)Br)OC,NALED,Naled,"1,2-dibromo-2,2-dichloroethyl dimethyl phosphate",99579,DTXSID1024209,COP(=O)(OC(Br)C(Cl)(Cl)Br)OC,"InChI=1S/C4H7Br2Cl2O4P/c1-10-13(9,11-2)12-3(5)4(6,7)8/h3H,1-2H3",BUYMVQAILCEWRR-UHFFFAOYSA-N,2.26,100304,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88a2e0>,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br
100308,314-42-1,314-42-1,CC1NC(=O)N(C(C)C)C(=O)C=1Br,ISOCIL,Isocil,"5-bromo-6-methyl-3-(propan-2-yl)pyrimidine-2,4(1H,3H)-dione",99583,DTXSID2042064,CC1NC(=O)N(C(C)C)C(=O)C=1Br,"InChI=1S/C8H11BrN2O2/c1-4(2)11-7(12)6(9)5(3)10-8(11)13/h4H,1-3H3,(H,10,13)",PSYBGEADHLUXCS-UHFFFAOYSA-N,2.11,100308,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88a340>,Cc1[nH]c(=O)n(C(C)C)c(=O)c1Br
100313,330-54-1,330-54-1,CN(C)C(=O)Nc1cc(Cl)c(Cl)cc1,DIURON,Diuron,"3-(3,4-dichlorophenyl)-1,1-dimethylurea",99588,DTXSID0020446,CN(C)C(=O)Nc1cc(Cl)c(Cl)cc1,"InChI=1S/C9H10Cl2N2O/c1-13(2)9(14)12-6-3-4-7(10)8(11)5-6/h3-5H,1-2H3,(H,12,14)",XMTQQYYKAHVGBJ-UHFFFAOYSA-N,2.4,100313,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88a3a0>,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1
100317,351-28-0,351-28-0,CC(=O)Nc1cccc(F)c1,3-FLUOROACETANILIDE,N-(3-Fluorophenyl)acetamide,N-(3-FLUOROPHENYL)ACETAMIDE,99592,DTXSID00188594,CC(=O)Nc1cccc(F)c1,"InChI=1S/C8H8FNO/c1-6(11)10-8-4-2-3-7(9)5-8/h2-5H,1H3,(H,10,11)",AQLLDCFUQXGLHM-UHFFFAOYSA-N,1.57,100317,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88a400>,CC(=O)Nc1cccc(F)c1
100322,470-90-6,470-90-6,CCOP(=O)(OC(=CCl)c1ccc(Cl)cc1Cl)OCC,CHLORFENVINPHOS,Chlorfenvinphos,"2-chloro-1-(2,4-dichlorophenyl)ethenyl diethyl phosphate",99596,DTXSID7034250,CCOP(=O)(OC(=CCl)c1ccc(Cl)cc1Cl)OCC,"InChI=1S/C12H14Cl3O4P/c1-3-17-20(16,18-4-2)19-12(8-13)10-6-5-9(14)7-11(10)15/h5-8H,3-4H2,1-2H3/b12-8+",FSAVDKDHPDSCTO-XYOKQWHBSA-N,2.47,100322,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88a460>,CCOP(=O)(OCC)OC(=CCl)c1ccc(Cl)cc1Cl
100326,526-73-8,526-73-8,Cc1c(C)cccc1C,"1,2,3-TRIMETHYLBENZENE","1,2,3-Trimethylbenzene","1,2,3-trimethylbenzene",99600,DTXSID8047769,Cc1c(C)cccc1C,"InChI=1S/C9H12/c1-7-5-4-6-8(2)9(7)3/h4-6H,1-3H3",FYGHSUNMUKGBRK-UHFFFAOYSA-N,2.8,100326,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88a4c0>,Cc1cccc(C)c1C
100330,533-74-4,533-74-4,N(CSC(N1C)=S)(C1)C,DMTT (DAZOMET),Dazomet,"3,5-dimethyl-1,3,5-thiadiazinane-2-thione",99604,DTXSID7024902,CN1CSC(=S)N(C)C1,"InChI=1S/C5H10N2S2/c1-6-3-7(2)5(8)9-4-6/h3-4H2,1-2H3",QAYICIQNSGETAS-UHFFFAOYSA-N,1.0,100330,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88a520>,CN1CSC(=S)N(C)C1
100334,540-49-8,540-49-8,BrC=CBr,"1,2-Ethylene Dibromide","1,2-Dibromoethylene",,99608,DTXSID3060241,BrC=CBr,InChI=1S/C2H2Br2/c3-1-2-4/h1-2H/b2-1-,UWTUEMKLYAGTNQ-UPHRSURJSA-N,1.65,100334,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88a580>,BrC=CBr
100338,555-37-3,555-37-3,CCCCN(C)C(=O)Nc1cc(Cl)c(Cl)cc1,NEBURON,Neburon,"1-butyl-3-(3,4-dichlorophenyl)-1-methylurea",99612,DTXSID4042200,CCCCN(C)C(=O)Nc1cc(Cl)c(Cl)cc1,"InChI=1S/C12H16Cl2N2O/c1-3-4-7-16(2)12(17)15-9-5-6-10(13)11(14)8-9/h5-6,8H,3-4,7H2,1-2H3,(H,15,17)",CCGPUGMWYLICGL-UHFFFAOYSA-N,3.4,100338,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88a5e0>,CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1
100342,586-78-7,586-78-7,[O-][N+](=O)c1ccc(Br)cc1,4-BROMO-1-NITROBENZENE,"Benzene, 1-bromo-4-nitro-",1-Bromo-4-nitrobenzene,99616,DTXSID7060415,[O-][N+](=O)c1ccc(Br)cc1,InChI=1S/C6H4BrNO2/c7-5-1-3-6(4-2-5)8(9)10/h1-4H,ZDFBKZUDCQQKAC-UHFFFAOYSA-N,2.42,100342,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88a640>,O=[N+]([O-])c1ccc(Br)cc1
100346,591-50-4,591-50-4,Ic1ccccc1,IODOBENZENE,"Benzene, iodo-",Iodobenzene,99620,DTXSID8060452,Ic1ccccc1,InChI=1S/C6H5I/c7-6-4-2-1-3-5-6/h1-5H,SNHMUERNLJLMHN-UHFFFAOYSA-N,3.1,100346,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88a6a0>,Ic1ccccc1
100350,608-93-5,608-93-5,Clc1c(Cl)c(Cl)cc(Cl)c1Cl,PENTACHLOROBENZENE,Pentachlorobenzene,"1,2,3,4,5-pentachlorobenzene",99624,DTXSID7024247,Clc1c(Cl)c(Cl)cc(Cl)c1Cl,InChI=1S/C6HCl5/c7-2-1-3(8)5(10)6(11)4(2)9/h1H,CEOCDNVZRAIOQZ-UHFFFAOYSA-N,3.5,100350,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88a700>,Clc1cc(Cl)c(Cl)c(Cl)c1Cl
100354,610-28-6,610-28-6,[O-][N+](=O)c1ccc(cc1C(O)=O)[N+]([O-])=O,"Benzoic acid, 2,5-dinitro-","Benzoic acid, 2,5-dinitro-","2,5-Dinitrobenzoic acid",99628,DTXSID3060582,[O-][N+](=O)c1ccc(cc1C(O)=O)[N+]([O-])=O,"InChI=1S/C7H4N2O6/c10-7(11)5-3-4(8(12)13)1-2-6(5)9(14)15/h1-3H,(H,10,11)",YKMDNKRCCODWMG-UHFFFAOYSA-N,2.3,100354,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88a760>,O=C(O)c1cc([N+](=O)[O-])ccc1[N+](=O)[O-]
100358,618-71-3,618-71-3,CCOC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,"3,5-Dinitrobenzoic acid ethyl ester","Ethyl 3,5-dinitrobenzoate","Ethyl 3,5-dinitrobenzoate",99632,DTXSID20210801,CCOC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,"InChI=1S/C9H8N2O6/c1-2-17-9(12)6-3-7(10(13)14)5-8(4-6)11(15)16/h3-5H,2H2,1H3",IBQREHJPMPCXQA-UHFFFAOYSA-N,2.74,100358,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88a7c0>,CCOC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1
100362,621-38-5,621-38-5,CC(=O)Nc1cccc(Br)c1,3-BROMOACETANILIDE,"Acetamide, N-(3-bromophenyl)- (9CI)",N-(3-bromophenyl)acetamide,99636,DTXSID50211149,CC(=O)Nc1cccc(Br)c1,"InChI=1S/C8H8BrNO/c1-6(11)10-8-4-2-3-7(9)5-8/h2-5H,1H3,(H,10,11)",XXHOHJTVFUJJMT-UHFFFAOYSA-N,2.01,100362,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88a820>,CC(=O)Nc1cccc(Br)c1
100366,634-67-3,634-67-3,Nc1ccc(Cl)c(Cl)c1Cl,"2,3,4-TRICHLOROANILINE","2,3,4-Trichloroaniline","2,3,4-trichloroaniline",99640,DTXSID2022098,Nc1ccc(Cl)c(Cl)c1Cl,"InChI=1S/C6H4Cl3N/c7-3-1-2-4(10)6(9)5(3)8/h1-2H,10H2",RRJUYQOFOMFVQS-UHFFFAOYSA-N,2.6,100366,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88a880>,Nc1ccc(Cl)c(Cl)c1Cl
100370,651-85-4,651-85-4,Fc1c(F)c(F)c(F)c(F)c1S(=O)(=O)C,PENTAFLUOROPHENYL METHYL SUFONE,"Sulfone, methyl pentafluorophenyl","1,2,3,4,5-pentafluoro-6-methylsulfonylbenzene",99644,DTXSID30215403,CS(=O)(=O)c1c(F)c(F)c(F)c(F)c1F,"InChI=1S/C7H3F5O2S/c1-15(13,14)7-5(11)3(9)2(8)4(10)6(7)12/h1H3",WFYROSQTNAJIIF-UHFFFAOYSA-N,1.46,100370,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88a8e0>,CS(=O)(=O)c1c(F)c(F)c(F)c(F)c1F
100374,685-91-6,685-91-6,O=C(N(CC)CC)C,DIETHYLACETAMIDE,Diethylacetamide,"N,N-diethylacetamide",99648,DTXSID9020459,CC(=O)N(CC)CC,"InChI=1S/C6H13NO/c1-4-7(5-2)6(3)8/h4-5H2,1-3H3",AJFDBNQQDYLMJN-UHFFFAOYSA-N,1.84,100374,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88a940>,CCN(CC)C(C)=O
100378,732-11-6,732-11-6,COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,PHOSMET,Phosmet,"S-[(1,3-dioxo-1,3-dihydro-2H-isoindol-2-yl)methyl] O,O-dimethyl phosphorodithioate",99652,DTXSID5024261,COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,"InChI=1S/C11H12NO4PS2/c1-15-17(18,16-2)19-7-12-10(13)8-5-3-4-6-9(8)11(12)14/h3-6H,7H2,1-2H3",LMNZTLDVJIUSHT-UHFFFAOYSA-N,2.91,100378,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88a9a0>,COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O
100382,779-02-2,779-02-2,Cc1c2ccccc2cc2ccccc21,9-METHYLANTHRACENE,9-Methylanthracene,9-METHYLANTHRACENE,99656,DTXSID3061134,Cc1c2ccccc2cc2ccccc21,"InChI=1S/C15H12/c1-11-14-8-4-2-6-12(14)10-13-7-3-5-9-15(11)13/h2-10H,1H3",CPGPAVAKSZHMBP-UHFFFAOYSA-N,4.81,100382,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88aa00>,Cc1c2ccccc2cc2ccccc12
100386,879-39-0,879-39-0,[O-][N+](=O)c1cc(Cl)c(Cl)c(Cl)c1Cl,"2,3,4,5-TETRACHLORONITROBENZENE","2,3,4,5-Tetrachloronitrobenzene","1,2,3,4-tetrachloro-5-nitrobenzene",99660,DTXSID5026097,[O-][N+](=O)c1cc(Cl)c(Cl)c(Cl)c1Cl,InChI=1S/C6HCl4NO2/c7-2-1-3(11(12)13)5(9)6(10)4(2)8/h1H,MTBYTWZDRVOMBR-UHFFFAOYSA-N,4.23,100386,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88aa60>,O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1Cl
100390,933-78-8,933-78-8,Oc1cc(Cl)cc(Cl)c1Cl,"2,3,5-TRICHLOROPHENOL","2,3,5-Trichlorophenol",C6H3Cl3O,99664,DTXSID0026208,Oc1cc(Cl)cc(Cl)c1Cl,"InChI=1S/C6H3Cl3O/c7-3-1-4(8)6(9)5(10)2-3/h1-2,10H",WWGQHTJIFOQAOC-UHFFFAOYSA-N,3.61,100390,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88aac0>,Oc1cc(Cl)cc(Cl)c1Cl
100394,953-17-3,953-17-3,COP(=S)(OC)SCSc1ccc(Cl)cc1,CARBOPHENOTHION-METHYL,Methyl trithion,"S-{[(4-chlorophenyl)sulfanyl]methyl} O,O-dimethyl phosphorodithioate",99668,DTXSID3040275,COP(=S)(OC)SCSc1ccc(Cl)cc1,"InChI=1S/C9H12ClO2PS3/c1-11-13(14,12-2)16-7-15-9-5-3-8(10)4-6-9/h3-6H,7H2,1-2H3",OUCCVXVYGFBXSV-UHFFFAOYSA-N,4.67,100394,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88ab20>,COP(=S)(OC)SCSc1ccc(Cl)cc1
100399,1014-70-6,1014-70-6,CCNc1nc(NCC)nc(SC)n1,SIMETRYN,Simetryn,"N,N'-diethyl-6-(methylsulfanyl)-1,3,5-triazine-2,4-diamine",99673,DTXSID8037596,CSc1[n]c(NCC)[n]c(NCC)[n]1,"InChI=1S/C8H15N5S/c1-4-9-6-11-7(10-5-2)13-8(12-6)14-3/h4-5H2,1-3H3,(H2,9,10,11,12,13)",MGLWZSOBALDPEK-UHFFFAOYSA-N,2.3,100399,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88ab80>,CCNc1nc(NCC)nc(SC)n1
