ChemID,source_casrn,CAS,SMILES,NAME,preferred_name,iupac,MPID,dsstox_substance_id,Canonical_QSARr,InChI_Code_QSARr,InChI Key_QSARr,Salt_Solvent,Salt_Solvent_ID,MP,ID
106548,2001-81-2,2001-81-2,[Br-].CC[N+](CCOC(=O)C(C1CCCC1)C1CCCC1)(CC)CC,Diponium Bromide,Diponium bromide,"2-[(dicyclopentylacetyl)oxy]-N,N,N-triethylethanaminium bromide",33363,DTXSID2048797,CC[N+](CCOC(=O)C(C1CCCC1)C1CCCC1)(CC)CC,"InChI=1S/C20H38NO2/c1-4-21(5-2,6-3)15-16-23-20(22)19(17-11-7-8-12-17)18-13-9-10-14-18/h17-19H,4-16H2,1-3H3/q+1",GDMZQNKKYVYOBJ-UHFFFAOYSA-N,[Br-],1731,185.5,106548
106553,2008-58-4,2008-58-4,NC(=O)c1c(Cl)cccc1Cl,"2,6-DICHLOROBENZAMIDE","2,6-Dichlorobenzamide","2,6-dichlorobenzamide",33366,DTXSID7022170,NC(=O)c1c(Cl)cccc1Cl,"InChI=1S/C7H5Cl2NO/c8-4-2-1-3-5(9)6(4)7(10)11/h1-3H,(H2,10,11)",JHSPCUHPSIUQRB-UHFFFAOYSA-N,?,,197.5,106553
106554,2009-24-7,2009-24-7,Oc1c2OC(=O)C=Cc2cc2ccoc21,Xanthotoxol,Xanthotoxol,"9-hydroxyfuro[3,2-g]chromen-7-one",33367,DTXSID50173910,Oc1c2OC(=O)C=Cc2cc2ccoc21,"InChI=1S/C11H6O4/c12-8-2-1-6-5-7-3-4-14-10(7)9(13)11(6)15-8/h1-5,13H",JWVYQQGERKEAHW-UHFFFAOYSA-N,?,,251.5,106554
106555,2011-67-8,2011-67-8,CN1c2ccc(cc2C(=NCC1=O)c1ccccc1)[N+]([O-])=O,NIMETAZEPAM,Nimetazepam,"1-methyl-7-nitro-5-phenyl-1,3-dihydro-2H-1,4-benzodiazepin-2-one",33368,DTXSID6023369,CN1c2ccc(cc2C(=NCC1=O)c1ccccc1)[N+]([O-])=O,"InChI=1S/C16H13N3O3/c1-18-14-8-7-12(19(21)22)9-13(14)16(17-10-15(18)20)11-5-3-2-4-6-11/h2-9H,10H2,1H3",GWUSZQUVEVMBPI-UHFFFAOYSA-N,?,,82.0,106555
106558,2016-57-1,2016-57-1,CCCCCCCCCCN,N-DECYLAMINE,1-Decanamine,decan-1-amine,33370,DTXSID2022171,CCCCCCCCCCN,"InChI=1S/C10H23N/c1-2-3-4-5-6-7-8-9-10-11/h2-11H2,1H3",MHZGKXUYDGKKIU-UHFFFAOYSA-N,?,,17.0,106558
106559,2016-63-9,2016-63-9,CCN(CC[n]1c2C(=O)N(C)C(=O)N(C)c2[n]c1Cc1ccccc1)CCO,Bamifylline,Bamifylline,"8-benzyl-7-{2-[ethyl(2-hydroxyethyl)amino]ethyl}-1,3-dimethyl-3,7-dihydro-1H-purine-2,6-dione",33371,DTXSID0022642,CCN(CC[n]1c2C(=O)N(C)C(=O)N(C)c2[n]c1Cc1ccccc1)CCO,"InChI=1S/C20H27N5O3/c1-4-24(12-13-26)10-11-25-16(14-15-8-6-5-7-9-15)21-18-17(25)19(27)23(3)20(28)22(18)2/h5-9,26H,4,10-14H2,1-3H3",VVUYEFBRTFASAH-UHFFFAOYSA-N,?,,80.0,106559
106560,2018-61-3,10172-89-1,CC(=O)N[C@H](Cc1ccccc1)C(O)=O,"L-PHENYLALANINE, N-ACETYL-",N-Acetyl-3-phenyl-D-alanine,(2R)-2-acetamido-3-phenylpropanoic acid,33372,DTXSID90144144,CC(=O)NC(Cc1ccccc1)C(O)=O,"InChI=1S/C11H13NO3/c1-8(13)12-10(11(14)15)7-9-5-3-2-4-6-9/h2-6,10H,7H2,1H3,(H,12,13)(H,14,15)",CBQJSKKFNMDLON-UHFFFAOYSA-N,?,,172.0,106560
106562,2025-40-3,2025-40-3,CCOC(=O)C(=Cc1ccccc1)C#N,2-CYANO-3-PHENYL ET-2-PROPENOATE,"2-Propenoic acid, 2-cyano-3-phenyl-, ethyl ester",,33374,DTXSID8062107,CCOC(=O)C(=Cc1ccccc1)C#N,"InChI=1S/C12H11NO2/c1-2-15-12(14)11(9-13)8-10-6-4-3-5-7-10/h3-8H,2H2,1H3/b11-8+",KCDAMWRCUXGACP-DHZHZOJOSA-N,?,,51.0,106562
106563,2027-17-0,2027-17-0,CC(C)c1cc2ccccc2cc1,2-ISOPROPYLNAPHTHALENE,2-Isopropylnaphthalene,2-isopropylnaphthalene,33375,DTXSID7051844,CC(C)c1cc2ccccc2cc1,"InChI=1S/C13H14/c1-10(2)12-8-7-11-5-3-4-6-13(11)9-12/h3-10H,1-2H3",TVYVQNHYIHAJTD-UHFFFAOYSA-N,?,,14.5,106563
106564,2028-63-9,2028-63-9,CC(O)C#C,3-Butyn-2-ol,(+/-)-3-Butyn-2-ol,but-3-yn-2-ol,33376,DTXSID3022297,CC(O)C#C,"InChI=1S/C4H6O/c1-3-4(2)5/h1,4-5H,2H3",GKPOMITUDGXOSB-UHFFFAOYSA-N,?,,-3.0,106564
106566,2030-63-9,2030-63-9,CC(C)/N=C1/C=C2C(C=C/1Nc1ccc(Cl)cc1)=Nc1ccccc1N2c1ccc(Cl)cc1,CLOFAZIMINE,Clofazimine,"(3Z)-N,5-bis(4-chlorophenyl)-3-(propan-2-ylimino)-3,5-dihydrophenazin-2-amine",33378,DTXSID7022839,CC(C)N=C1C=C2C(C=C1Nc1ccc(Cl)cc1)=Nc1ccccc1N2c1ccc(Cl)cc1,"InChI=1S/C27H22Cl2N4/c1-17(2)30-24-16-27-25(15-23(24)31-20-11-7-18(28)8-12-20)32-22-5-3-4-6-26(22)33(27)21-13-9-19(29)10-14-21/h3-17,31H,1-2H3/b30-24+",WDQPAMHFFCXSNU-BGABXYSRSA-N,?,,211.0,106566
106567,2032-13-5,2032-13-5,S=C1NC(=S)C(N1)(c1ccccc1)c1ccccc1,"Hydantoin, 5,5-diphenyl-2,4-dithio-","Hydantoin, 5,5-diphenyl-2,4-dithio-","5,5-di(phenyl)imidazolidine-2,4-dithione",33379,DTXSID10174206,S=C1NC(=S)C(N1)(c1ccccc1)c1ccccc1,"InChI=1S/C15H12N2S2/c18-13-15(17-14(19)16-13,11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10H,(H2,16,17,18,19)",IPDQDGCZABYZKF-UHFFFAOYSA-N,?,,263.0,106567
106568,2032-59-9,2032-59-9,Cc1cc(ccc1N(C)C)OC(=O)NC,AMINOCARB,Aminocarb,4-(dimethylamino)-3-methylphenyl methylcarbamate,33380,DTXSID7022172,Cc1cc(ccc1N(C)C)OC(=O)NC,"InChI=1S/C11H16N2O2/c1-8-7-9(15-11(14)12-2)5-6-10(8)13(3)4/h5-7H,1-4H3,(H,12,14)",IMIDOCRTMDIQIJ-UHFFFAOYSA-N,?,,93.5,106568
106570,2033-24-1,2033-24-1,CC1(C)OC(=O)CC(=O)O1,"1,3-Dioxane-4,6-dione, 2,2-dimethyl-","2,2-Dimethyl-1,3-dioxane-4,6-dione","2,2-dimethyl-1,3-dioxane-4,6-dione",33382,DTXSID7051846,CC1(C)OC(=O)CC(=O)O1,"InChI=1S/C6H8O4/c1-6(2)9-4(7)3-5(8)10-6/h3H2,1-2H3",GXHFUVWIGNLZSC-UHFFFAOYSA-N,?,,94.0,106570
106571,2036-13-7,2036-13-7,N#Cc1[n]c[n]c2[n]c[nH]c21,6-Cyanopurine,6-Cyanopurine,7H-purine-6-carbonitrile,33383,DTXSID90174284,N#Cc1[n]c[n]c2[n]c[nH]c21,"InChI=1S/C6H3N5/c7-1-4-5-6(10-2-8-4)11-3-9-5/h2-3H,(H,8,9,10,11)",NHYQQYMSESLQDX-UHFFFAOYSA-N,?,,187.5,106571
106572,2036-41-1,2036-41-1,Cc1c[n]c[n]c1,"PYRIMIDINE, 5-METHYL-","Pyrimidine, 5-methyl-",5-Methylpyrimidine,33384,DTXSID2062115,Cc1c[n]c[n]c1,"InChI=1S/C5H6N2/c1-5-2-6-4-7-3-5/h2-4H,1H3",TWGNOYAGHYUFFR-UHFFFAOYSA-N,?,,30.5,106572
106574,2039-82-9,2039-82-9,C=Cc1ccc(Br)cc1,4-BROMOSTYRENE,4-Bromostyrene,1-bromo-4-ethenylbenzene,33386,DTXSID40174330,C=Cc1ccc(Br)cc1,"InChI=1S/C8H7Br/c1-2-7-3-5-8(9)6-4-7/h2-6H,1H2",WGGLDBIZIQMEGH-UHFFFAOYSA-N,?,,7.7,106574
106575,2039-87-4,2039-87-4,C=Cc1ccccc1Cl,O-CHLOROSTYRENE,2-Chlorostyrene,1-chloro-2-ethenylbenzene,33387,DTXSID3024811,C=Cc1ccccc1Cl,"InChI=1S/C8H7Cl/c1-2-7-5-3-4-6-8(7)9/h2-6H,1H2",ISRGONDNXBCDBM-UHFFFAOYSA-N,?,,-63.1,106575
106576,2039-88-5,2039-88-5,C=Cc1ccccc1Br,2-BROMOSTYRENE,2-Bromostyrene,1-bromo-2-ethenylbenzene,33388,DTXSID8040777,C=Cc1ccccc1Br,"InChI=1S/C8H7Br/c1-2-7-5-3-4-6-8(7)9/h2-6H,1H2",SSZOCHFYWWVSAI-UHFFFAOYSA-N,?,,-52.5,106576
106579,2040-04-2,2040-04-2,CC(=O)c1c(cccc1OC)OC,"Acetophenone, 2',6'-dimethoxy-","Acetophenone, 2',6'-dimethoxy-","1-(2,6-DIMETHOXYPHENYL)ETHANONE",33390,DTXSID10174347,CC(=O)c1c(cccc1OC)OC,"InChI=1S/C10H12O3/c1-7(11)10-8(12-2)5-4-6-9(10)13-3/h4-6H,1-3H3",XEUGKOFTNAYMMX-UHFFFAOYSA-N,?,,69.0,106579
106580,2040-07-5,2040-07-5,Cc1cc(C(C)=O)c(C)cc1C,"ETHANONE, 1-(2,4,5-TRIMETHYLPHENYL)-","1-(2,4,5-Trimethylphenyl)ethan-1-one","1-(2,4,5-trimethylphenyl)ethanone",33391,DTXSID30174349,Cc1cc(C(C)=O)c(C)cc1C,"InChI=1S/C11H14O/c1-7-5-9(3)11(10(4)12)6-8(7)2/h5-6H,1-4H3",GENBEGZNCBFHSU-UHFFFAOYSA-N,?,,10.5,106580
106581,2040-95-1,2040-95-1,CCCCC1CCCC1,"CYCLOPENTANE, BUTYL-",Butylcyclopentane,Butylcyclopentane,33392,DTXSID00174351,CCCCC1CCCC1,"InChI=1S/C9H18/c1-2-3-6-9-7-4-5-8-9/h9H,2-8H2,1H3",ZAGHKONXGGSVDV-UHFFFAOYSA-N,?,,-108.0,106581
106583,2042-37-7,2042-37-7,N#Cc1ccccc1Br,2-BROMOBENZONITRILE,"Benzonitrile, 2-bromo-",2-Bromobenzonitrile,33394,DTXSID50174366,N#Cc1ccccc1Br,InChI=1S/C7H4BrN/c8-7-4-2-1-3-6(7)5-9/h1-4H,AFMPMSCZPVNPEM-UHFFFAOYSA-N,?,,55.5,106583
106584,2043-38-1,2043-38-1,CC(C)CC1NS(=O)(=O)c2cc(c(Cl)cc2N1)S(N)(=O)=O,Buthiazide,Buthiazide,"6-chloro-3-(2-methylpropyl)-3,4-dihydro-2H-1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide",33395,DTXSID6022713,CC(C)CC1NS(=O)(=O)c2cc(c(Cl)cc2N1)S(N)(=O)=O,"InChI=1S/C11H16ClN3O4S2/c1-6(2)3-11-14-8-4-7(12)9(20(13,16)17)5-10(8)21(18,19)15-11/h4-6,11,14-15H,3H2,1-2H3,(H2,13,16,17)",HGBFRHCDYZJRAO-UHFFFAOYSA-N,?,,221.5,106584
106585,2044-27-1,NOCAS_870923,CN1C=CC=CC1=S,"2(1H)-Pyridinethione, 1-methyl-",,,33396,DTXSID60870923,CN1C=CC=CC1=S,"InChI=1S/C6H7NS/c1-7-5-3-2-4-6(7)8/h2-5H,1H3",UHOAUPKGWPQNDM-UHFFFAOYSA-N,?,,89.5,106585
106587,2050-07-9,NOCAS_870926,Cc1ccc(cc1)C(=O)CCCC,4-Methylphenyl butyl ketone,4-Methyl-1-phenylpentan-1-one,4-Methyl-1-phenylpentan-1-one,33398,DTXSID40870926,Cc1ccc(cc1)C(=O)CCCC,"InChI=1S/C12H16O/c1-3-4-5-12(13)11-8-6-10(2)7-9-11/h6-9H,3-5H2,1-2H3",BCVCZJADTSTKNH-UHFFFAOYSA-N,?,,-2.0,106587
106588,2050-14-8,2050-14-8,Oc1ccccc1N=Nc1ccccc1O,"Phenol, 2,2'-azobis-","Phenol, 2,2'-azobis-",,33399,DTXSID5062132,Oc1ccccc1N=Nc1ccccc1O,"InChI=1S/C12H10N2O2/c15-11-7-3-1-5-9(11)13-14-10-6-2-4-8-12(10)16/h1-8,15-16H/b14-13+",JFEVWPNAOCPRHQ-BUHFOSPRSA-N,?,,173.0,106588
106589,2050-20-6,2050-20-6,CCOC(=O)CCCCCC(=O)OCC,DIETHYL PIMELATE,Diethyl pimelate,diethyl heptanedioate,33400,DTXSID30174485,CCOC(=O)CCCCCC(=O)OCC,"InChI=1S/C11H20O4/c1-3-14-10(12)8-6-5-7-9-11(13)15-4-2/h3-9H2,1-2H3",LKKOGZVQGQUVHF-UHFFFAOYSA-N,?,,-24.0,106589
106591,2050-24-0,2050-24-0,Cc1cc(CC)cc(CC)c1,"1,3-DIETHYL-5-METHYLBENZENE","3,5-Diethyltoluene","1,3-Diethyl-5-methylbenzene",33402,DTXSID0062133,Cc1cc(CC)cc(CC)c1,"InChI=1S/C11H16/c1-4-10-6-9(3)7-11(5-2)8-10/h6-8H,4-5H2,1-3H3",HILAULICMJUOLK-UHFFFAOYSA-N,?,,-74.1,106591
106592,2050-43-3,2050-43-3,Cc1cc(C)c(cc1)NC(C)=O,"2,4-DIMETHYLACETANILIDE","N-(2,4-Dimethylphenyl)acetamide","N-(2,4-dimethylphenyl)acetamide",33403,DTXSID0044868,Cc1cc(C)c(cc1)NC(C)=O,"InChI=1S/C10H13NO/c1-7-4-5-10(8(2)6-7)11-9(3)12/h4-6H,1-3H3,(H,11,12)",PJEIIBXJUDOMAN-UHFFFAOYSA-N,?,,129.3,106592
106593,2050-46-6,2050-46-6,CCOc1ccccc1OCC,"Benzene, 1,2-diethoxy-","1,2-Diethoxybenzene","1,2-diethoxybenzene",33404,DTXSID6038798,CCOc1ccccc1OCC,"InChI=1S/C10H14O2/c1-3-11-9-7-5-6-8-10(9)12-4-2/h5-8H,3-4H2,1-2H3",QZYDOKBVZJLQCK-UHFFFAOYSA-N,?,,44.0,106593
106595,2050-60-4,2050-60-4,CCCCOC(=O)C(=O)OCCCC,DIBUTYL OXALATE,Dibutyl ethanedioate,dibutyl ethanedioate,33406,DTXSID7041916,CCCCOC(=O)C(=O)OCCCC,"InChI=1S/C10H18O4/c1-3-5-7-13-9(11)10(12)14-8-6-4-2/h3-8H2,1-2H3",JKRZOJADNVOXPM-UHFFFAOYSA-N,?,,-30.5,106595
106596,2050-67-1,2050-67-1,Clc1cc(ccc1)-c1cc(Cl)ccc1,"3,3'-DICHLOROBIPHENYL",Clophen A 30,"3,3'-dichlorobiphenyl",33407,DTXSID70872817,Clc1cc(ccc1)-c1cc(Cl)ccc1,InChI=1S/C12H8Cl2/c13-11-5-1-3-9(7-11)10-4-2-6-12(14)8-10/h1-8H,KTXUOWUHFLBZPW-UHFFFAOYSA-N,?,,29.0,106596
106597,2050-68-2,2050-68-2,Clc1ccc(cc1)-c1ccc(Cl)cc1,"4,4'-DICHLOROBIPHENYL","4,4'-Dichlorobiphenyl","4,4'-dichlorobiphenyl",33408,DTXSID0022515,Clc1ccc(cc1)-c1ccc(Cl)cc1,InChI=1S/C12H8Cl2/c13-11-5-1-9(2-6-11)10-3-7-12(14)8-4-10/h1-8H,YTBRNEUEFCNVHC-UHFFFAOYSA-N,?,,149.3,106597
106599,2050-73-9,2050-73-9,Clc1cc2c(cc1)cccc2Cl,"NAPHTHALENE, 1,7-DICHLORO-","Naphthalene, 1,7-dichloro-","1,7-DICHLORONAPHTHALENE",33410,DTXSID5062138,Clc1cc2c(cc1)cccc2Cl,InChI=1S/C10H6Cl2/c11-8-5-4-7-2-1-3-10(12)9(7)6-8/h1-6H,VQBIYCQGHAHVPN-UHFFFAOYSA-N,?,,63.5,106599
106600,2050-74-0,2050-74-0,Clc1cccc2cccc(Cl)c12,"1,8-DICHLORONAPHTHALENE","Naphthalene, 1,8-dichloro-","1,8-DICHLORONAPHTHALENE",33411,DTXSID0062139,Clc1cccc2cccc(Cl)c12,InChI=1S/C10H6Cl2/c11-8-5-1-3-7-4-2-6-9(12)10(7)8/h1-6H,ADRYPAGQXFMVFP-UHFFFAOYSA-N,?,,89.0,106600
106601,2050-76-2,2050-76-2,Oc1c2ccccc2c(Cl)cc1Cl,"2,4-DICHLORO-1-NAPHTHOL","1-Naphthalenol, 2,4-dichloro-","2,4-dichloronaphthalen-1-ol",33412,DTXSID4062141,Oc1c2ccccc2c(Cl)cc1Cl,"InChI=1S/C10H6Cl2O/c11-8-5-9(12)10(13)7-4-2-1-3-6(7)8/h1-5,13H",HVLJEMXDXOTWLV-UHFFFAOYSA-N,?,,107.5,106601
106603,2050-89-7,2050-89-7,Nc1cc(ccc1)-c1cc(N)ccc1,m-Benzidine,"(1,1'-Biphenyl)-3,3'-diamine",3-(3-aminophenyl)aniline,33414,DTXSID20174494,Nc1cc(ccc1)-c1cc(N)ccc1,"InChI=1S/C12H12N2/c13-11-5-1-3-9(7-11)10-4-2-6-12(14)8-10/h1-8H,13-14H2",NDXGRHCEHPFUSU-UHFFFAOYSA-N,?,,93.5,106603
106605,2051-00-5,2051-00-5,CC(C)CCOC(=O)C(=O)OCCC(C)C,Oxalic acid bis-(3-methyl-butyl) ester,Diisopentyl oxalate,bis(3-methylbutyl) oxalate,33415,DTXSID30174506,CC(C)CCOC(=O)C(=O)OCCC(C)C,"InChI=1S/C12H22O4/c1-9(2)5-7-15-11(13)12(14)16-8-6-10(3)4/h9-10H,5-8H2,1-4H3",HCUOPEBHVAVNIE-UHFFFAOYSA-N,?,,-9.0,106605
106607,2051-31-2,NOCAS_870927,CCCC(O)CCCCCC,4-DECANOL,,,33417,DTXSID00870927,CCCC(O)CCCCCC,"InChI=1S/C10H22O/c1-3-5-6-7-9-10(11)8-4-2/h10-11H,3-9H2,1-2H3",DTDMYWXTWWFLGJ-UHFFFAOYSA-N,?,,-11.0,106607
106608,2051-49-2,NOCAS_870929,CCCCCC(=O)OC(=O)CCCCC,"Hexanoic acid, anhydride",,,33418,DTXSID20870929,CCCCCC(=O)OC(=O)CCCCC,"InChI=1S/C12H22O3/c1-3-5-7-9-11(13)15-12(14)10-8-6-4-2/h3-10H2,1-2H3",PKHMTIRCAFTBDS-UHFFFAOYSA-N,?,,-41.0,106608
106609,2051-59-4,NOCAS_870930,O=C1C=Cc2cc(Cl)ccc2O1,"2H-1-Benzopyran-2-one, 6-chloro- (9CI)",,,33419,DTXSID30870930,O=C1C=Cc2cc(Cl)ccc2O1,InChI=1S/C9H5ClO2/c10-7-2-3-8-6(5-7)1-4-9(11)12-8/h1-5H,AMQSYJCKXPUEDR-UHFFFAOYSA-N,?,,165.0,106609
106611,2051-61-8,2051-61-8,Clc1cc(ccc1)-c1ccccc1,3-CHLOROBIPHENYL,3-Chlorobiphenyl,3-chlorobiphenyl,33421,DTXSID1040299,Clc1cc(ccc1)-c1ccccc1,InChI=1S/C12H9Cl/c13-12-8-4-7-11(9-12)10-5-2-1-3-6-10/h1-9H,NMWSKOLWZZWHPL-UHFFFAOYSA-N,?,,16.0,106611
106612,2051-62-9,2051-62-9,Clc1ccc(cc1)-c1ccccc1,4-CHLOROBIPHENYL,4-Chlorobiphenyl,4-chlorobiphenyl,33422,DTXSID3040300,Clc1ccc(cc1)-c1ccccc1,InChI=1S/C12H9Cl/c13-12-8-6-11(7-9-12)10-4-2-1-3-5-10/h1-9H,FPWNLURCHDRMHC-UHFFFAOYSA-N,?,,78.8,106612
106613,2051-78-7,2051-78-7,CCCC(=O)OCC=C,"BUTANOIC ACID, 2-PROPENYL ESTER",Allyl butyrate,prop-2-en-1-yl butanoate,33423,DTXSID0047666,CCCC(=O)OCC=C,"InChI=1S/C7H12O2/c1-3-5-7(8)9-6-4-2/h4H,2-3,5-6H2,1H3",RMZIOVJHUJAAEY-UHFFFAOYSA-N,?,,-80.0,106613
106615,2051-95-8,2051-95-8,OC(=O)CCC(=O)c1ccccc1,"BENZENEBUTANOIC ACID, GAMMA -OXO-","Benzenebutanoic acid, .gamma.-oxo-",4-oxo-4-phenylbutanoic acid,33425,DTXSID4062149,OC(=O)CCC(=O)c1ccccc1,"InChI=1S/C10H10O3/c11-9(6-7-10(12)13)8-4-2-1-3-5-8/h1-5H,6-7H2,(H,12,13)",KMQLIDDEQAJAGJ-UHFFFAOYSA-N,?,,118.0,106615
106616,2051-97-0,2051-97-0,C(c1ccccc1)[n]1cccc1,"1H-Pyrrole, 1-(phenylmethyl)-","1H-Pyrrole, 1-(phenylmethyl)-",1-(phenylmethyl)pyrrole,33426,DTXSID3062150,C(c1ccccc1)[n]1cccc1,"InChI=1S/C11H11N/c1-2-6-11(7-3-1)10-12-8-4-5-9-12/h1-9H,10H2",FNEQHKCQXDKYEO-UHFFFAOYSA-N,?,,15.0,106616
106617,2051-98-1,2051-98-1,Brc1ccc2CCc3cccc1c23,"ACENAPHTHYLENE, 5-BROMO-1,2-DIHYDRO-",5-Bromoacenaphthene,5-Bromoacenaphthene,33427,DTXSID40174512,Brc1ccc2CCc3cccc1c23,"InChI=1S/C12H9Br/c13-11-7-6-9-5-4-8-2-1-3-10(11)12(8)9/h1-3,6-7H,4-5H2",QALKJGMGKYKMKE-UHFFFAOYSA-N,?,,52.0,106617
106619,2052-06-4,2052-06-4,CCN(CC)c1ccc(Br)cc1,"Benzenamine, 4-bromo-N,N-diethyl-","N,N-Diethyl-p-bromoaniline","4-Bromo-N,N-diethylaniline",33429,DTXSID3062152,CCN(CC)c1ccc(Br)cc1,"InChI=1S/C10H14BrN/c1-3-12(4-2)10-7-5-9(11)6-8-10/h5-8H,3-4H2,1-2H3",NGYMZFJVHHKJQR-UHFFFAOYSA-N,?,,38.0,106619
106620,2052-07-5,2052-07-5,Brc1ccccc1-c1ccccc1,O-BROMOBIPHENYL,2-Bromobiphenyl,2-bromobiphenyl,33430,DTXSID0024638,Brc1ccccc1-c1ccccc1,InChI=1S/C12H9Br/c13-12-9-5-4-8-11(12)10-6-2-1-3-7-10/h1-9H,KTADSLDAUJLZGL-UHFFFAOYSA-N,?,,1.5,106620
106621,2052-14-4,2052-14-4,CCCCOC(=O)c1ccccc1O,"BENZOIC ACID, 2-HYDROXY-, BUTYL ESTER",Butyl salicylate,C11H14O3,33431,DTXSID8062153,CCCCOC(=O)c1ccccc1O,"InChI=1S/C11H14O3/c1-2-3-8-14-11(13)9-6-4-5-7-10(9)12/h4-7,12H,2-3,8H2,1H3",YFDUWSBGVPBWKF-UHFFFAOYSA-N,?,,-5.9,106621
106623,2055-46-1,2055-46-1,SC1NCCCN=1,"N,N'-TRIMETHYLENETHIOUREA",Propylenethiourea,,33433,DTXSID3062156,SC1NCCCN=1,"InChI=1S/C4H8N2S/c7-4-5-2-1-3-6-4/h1-3H2,(H2,5,6,7)",NVHNGVXBCWYLFA-UHFFFAOYSA-N,?,,211.0,106623
106624,2058-52-8,2058-52-8,CN1CCN(CC1)C1=Nc2ccccc2Sc2ccc(Cl)cc21,Clothiapine,Clothiapine,"2-chloro-11-(4-methylpiperazin-1-yl)dibenzo[b,f][1,4]thiazepine",33434,DTXSID5022851,CN1CCN(CC1)C1=Nc2ccccc2Sc2ccc(Cl)cc21,"InChI=1S/C18H18ClN3S/c1-21-8-10-22(11-9-21)18-14-12-13(19)6-7-16(14)23-17-5-3-2-4-15(17)20-18/h2-7,12H,8-11H2,1H3",KAAZGXDPUNNEFN-UHFFFAOYSA-N,?,,119.0,106624
106625,2058-74-4,2058-74-4,CN1c2ccccc2C(=O)C1=O,"N-METHYLINDOL-2,3-DIONE",N-Methylisatin,"1-methylindole-2,3-dione",33435,DTXSID80174591,CN1c2ccccc2C(=O)C1=O,"InChI=1S/C9H7NO2/c1-10-7-5-3-2-4-6(7)8(11)9(10)12/h2-5H,1H3",VCYBVWFTGAZHGH-UHFFFAOYSA-N,?,,131.5,106625
106628,2062-78-4,2062-78-4,O=C1Nc2ccccc2N1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,PIMOZIDE,Pimozide,"1-{1-[4,4-bis(4-fluorophenyl)butyl]piperidin-4-yl}-1,3-dihydro-2H-benzimidazol-2-one",33437,DTXSID8023474,O=C1Nc2ccccc2N1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,"InChI=1S/C28H29F2N3O/c29-22-11-7-20(8-12-22)25(21-9-13-23(30)14-10-21)4-3-17-32-18-15-24(16-19-32)33-27-6-2-1-5-26(27)31-28(33)34/h1-2,5-14,24-25H,3-4,15-19H2,(H,31,34)",YVUQSNJEYSNKRX-UHFFFAOYSA-N,?,,216.0,106628
106629,2062-84-2,2062-84-2,O=C1Nc2ccccc2N1C1CCN(CCCC(=O)c2ccc(F)cc2)CC1,BENPERIDOL,Benperidol,"1-{1-[4-(4-fluorophenyl)-4-oxobutyl]piperidin-4-yl}-1,3-dihydro-2H-benzimidazol-2-one",33438,DTXSID7045364,O=C1Nc2ccccc2N1C1CCN(CCCC(=O)c2ccc(F)cc2)CC1,"InChI=1S/C22H24FN3O2/c23-17-9-7-16(8-10-17)21(27)6-3-13-25-14-11-18(12-15-25)26-20-5-2-1-4-19(20)24-22(26)28/h1-2,4-5,7-10,18H,3,6,11-15H2,(H,24,28)",FEBOTPHFXYHVPL-UHFFFAOYSA-N,?,,170.9,106629
106630,2065-00-1,2065-00-1,CC1(C)C(O)=CC(=O)C=C1O,Filicinic Acid,,,33439,DTXSID20879159,CC1(C)C(O)=CC(=O)C=C1O,"InChI=1S/C8H10O3/c1-8(2)6(10)3-5(9)4-7(8)11/h3-4,10-11H,1-2H3",ZITLVRQXJUFZOO-UHFFFAOYSA-N,?,,214.5,106630
106632,2065-70-5,2065-70-5,Clc1cc2ccc(Cl)cc2cc1,"2,6-DICHLORONAPHTHALENE",,,33441,DTXSID50870932,Clc1cc2ccc(Cl)cc2cc1,InChI=1S/C10H6Cl2/c11-9-3-1-7-5-10(12)4-2-8(7)6-9/h1-6H,YCFUHBHONRJFHI-UHFFFAOYSA-N,?,,140.5,106632
106633,2067-33-6,2067-33-6,OC(=O)CCCCBr,5-BROMOPENTANOIC ACID,5-Bromovaleric acid,5-Bromopentanoic acid,33442,DTXSID2062163,OC(=O)CCCCBr,"InChI=1S/C5H9BrO2/c6-4-2-1-3-5(7)8/h1-4H2,(H,7,8)",WNXNUPJZWYOKMW-UHFFFAOYSA-N,?,,39.0,106633
106634,2075-45-8,2075-45-8,Brc1c[nH][n]c1,4-Bromopyrazole,4-Bromopyrazole,4-bromo-1H-pyrazole,33443,DTXSID50174826,Brc1c[nH][n]c1,"InChI=1S/C3H3BrN2/c4-3-1-5-6-2-3/h1-2H,(H,5,6)",WVGCPEDBFHEHEZ-UHFFFAOYSA-N,?,,94.5,106634
106636,2078-54-8,2078-54-8,CC(C)c1cccc(C(C)C)c1O,"PHENOL, 2,6-BIS(1-METHYLETHYL)-",Propofol,"2,6-di(propan-2-yl)phenol",33445,DTXSID6023523,CC(C)c1cccc(C(C)C)c1O,"InChI=1S/C12H18O/c1-8(2)10-6-5-7-11(9(3)4)12(10)13/h5-9,13H,1-4H3",OLBCVFGFOZPWHH-UHFFFAOYSA-N,?,,18.0,106636
