CMPD_CHEMBLID,exp,smiles,mol,isosmiles
CHEMBL1397672,3.68,CC1=C(Cc2ccccc2)C(=O)n3nc(NCc4cccc(Br)c4)nc3N1,<rdkit.Chem.rdchem.Mol object at 0x2b45e44adca0>,Cc1[nH]c2nc(NCc3cccc(Br)c3)nn2c(=O)c1Cc1ccccc1
CHEMBL1785015,3.2,CC(C)n1nc(c2ccc(C)cc2)c3c(N)ncnc13,<rdkit.Chem.rdchem.Mol object at 0x2b45e44add00>,Cc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1
CHEMBL1682826,3.1,O=C1CCOc2nc(OCc3ccccc3)ccc12,<rdkit.Chem.rdchem.Mol object at 0x2b45e44add60>,O=C1CCOc2nc(OCc3ccccc3)ccc21
CHEMBL1783271,3.47,COc1ccc(OC)c(c1)c2c(F)ccc3c(N)c(nnc23)C(=O)NC4CC4,<rdkit.Chem.rdchem.Mol object at 0x2b45e44addc0>,COc1ccc(OC)c(-c2c(F)ccc3c(N)c(C(=O)NC4CC4)nnc23)c1
CHEMBL2036775,2.77,CC(C)N1CCO[C@@H](CN2CCN(CC2)C(=O)Nc3ccc(Cl)c(Cl)c3)C1,<rdkit.Chem.rdchem.Mol object at 0x2b45e44ade20>,CC(C)N1CCO[C@@H](CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1
CHEMBL1950853,1.47,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2cccc(OC)c2)C1)C(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x2b45e44ade80>,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2cccc(OC)c2)C1)C(C)(C)C
CHEMBL510436,2.74,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(C(=O)N(C)C)c(F)c3)n2,<rdkit.Chem.rdchem.Mol object at 0x2b45e44adee0>,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N(C)C)c(F)c3)n2)n1C(C)C
CHEMBL2158838,2.86,OC(=O)[C@H](Cc1ccc(Cl)cc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,<rdkit.Chem.rdchem.Mol object at 0x2b45e44adf40>,O=C(O)[C@H](Cc1ccc(Cl)cc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
CHEMBL59925,0.85,Cc1cc(C)nc(N)c1,<rdkit.Chem.rdchem.Mol object at 0x2b45e44adfa0>,Cc1cc(C)nc(N)c1
CHEMBL2325697,2.7,C[C@@H]1COCCN1c2cc(nc(n2)c3cccc4[nH]ccc34)C5(CC5)S(=O)(=O)C,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d4040>,C[C@@H]1COCCN1c1cc(C2(S(C)(=O)=O)CC2)nc(-c2cccc3[nH]ccc23)n1
CHEMBL2346969,3.6,Fc1cccc(CN2CCN(CC2)c3ccc4nnc(n4n3)C(F)(F)F)c1F,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d40a0>,Fc1cccc(CN2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)c1F
CHEMBL124842,1.93,CCCCCCCN(CCc1ccc(OC(C)(C)C(=O)O)cc1)C(=O)Nc2ccc(F)cc2F,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d4100>,CCCCCCCN(CCc1ccc(OC(C)(C)C(=O)O)cc1)C(=O)Nc1ccc(F)cc1F
CHEMBL1963131,1.72,COc1ccc(cn1)[C@@]2(O)CC[C@H](CC2)N3CC[C@H](C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d4160>,COc1ccc([C@]2(O)CC[C@H](N3CC[C@@H](NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cn1
CHEMBL2325729,2.4,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)N[C@@H](CCN4CCCCC4)c5ccc(Cl)cc5,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d41c0>,NC1(C(=O)N[C@@H](CCN2CCCCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1
CHEMBL1857945,4.5,CN(C)CCNc1cc(nc2cc(nn12)c3ccc(F)cc3)c4ccccc4,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d4220>,CN(C)CCNc1cc(-c2ccccc2)nc2cc(-c3ccc(F)cc3)nn12
CHEMBL1522360,1.34,O=S(=O)(Nc1cccnc1)c2ccc3OCCOc3c2,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d4280>,O=S(=O)(Nc1cccnc1)c1ccc2c(c1)OCCO2
CHEMBL295467,0.22,CNCCC(Oc1ccccc1OC)c2ccccc2,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d42e0>,CNCCC(Oc1ccccc1OC)c1ccccc1
CHEMBL249584,4.06,OC[C@H]1C[C@H]([C@H](O)[C@@H]1O)n2nnc3c(N[C@@H]4C[C@H]4c5ccccc5)nc(SCCC(F)(F)F)nc23,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d4340>,OC[C@H]1C[C@@H](n2nnc3c(N[C@@H]4C[C@H]4c4ccccc4)nc(SCCC(F)(F)F)nc32)[C@H](O)[C@@H]1O
CHEMBL352576,2.5,CC(=O)NCc1ccc(CN2CCN(CC2)c3ccc(F)cc3F)cc1,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d43a0>,CC(=O)NCc1ccc(CN2CCN(c3ccc(F)cc3F)CC2)cc1
CHEMBL1946028,2.52,O=C(N1CCC1)c2ccc(cc2)C(=C3CCN(Cc4cscn4)CC3)c5cccc6cccnc56,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d4400>,O=C(c1ccc(C(=C2CCN(Cc3cscn3)CC2)c2cccc3cccnc23)cc1)N1CCC1
CHEMBL393717,1.77,Clc1ccc(cc1C(=O)NCC23CC4CC(CC(C4)C2)C3)N5CCNCC5,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d4460>,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(N2CCNCC2)ccc1Cl
CHEMBL2036572,2.4,Fc1ccccc1Nc2oc(nn2)C(=O)Nc3ccc(cn3)N4CCOCC4,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d44c0>,O=C(Nc1ccc(N2CCOCC2)cn1)c1nnc(Nc2ccccc2F)o1
CHEMBL1628227,2.15,CN(C)CCC=C1c2ccccc2COc3ccccc13,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d4520>,CN(C)CCC=C1c2ccccc2COc2ccccc21
CHEMBL14762,3.63,CC[C@H](CO)Nc1nc(NCc2ccccc2)c3ncn(C(C)C)c3n1,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d4580>,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1
CHEMBL268263,0.9,NCC(O)(c1ccccc1)c2ccccc2,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d45e0>,NCC(O)(c1ccccc1)c1ccccc1
CHEMBL335550,3.88,[O-][N+](=O)c1cccc(c1)c2ccc(OCC(CCc3ccncc3)N4C(=O)CCC4=O)cc2,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d4640>,O=C1CCC(=O)N1C(CCc1ccncc1)COc1ccc(-c2cccc([N+](=O)[O-])c2)cc1
CHEMBL1972466,3.6,CC(Nc1ccccc1)C2=CC(=CN3C(=O)C=C(N=C23)N4CCOCC4)C,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d46a0>,Cc1cc(C(C)Nc2ccccc2)c2nc(N3CCOCC3)cc(=O)n2c1
CHEMBL87266,1.35,Cc1cc(N)c2cc(NC(=O)CC(=O)Nc3ccc4nc(C)cc(N)c4c3)ccc2n1,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d4700>,Cc1cc(N)c2cc(NC(=O)CC(=O)Nc3ccc4nc(C)cc(N)c4c3)ccc2n1
CHEMBL429023,3.57,COc1cc2OC[C@H]3Oc4c5C[C@@H](Oc5ccc4C(=O)[C@H]3c2cc1OC)C(=C)C,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d4760>,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1
CHEMBL242541,2.64,Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d47c0>,Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1
CHEMBL402146,3.31,Fc1ccc(cc1F)C(=O)Nc2ccc(Cl)nc2,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d4820>,O=C(Nc1ccc(Cl)nc1)c1ccc(F)c(F)c1
CHEMBL74399,3.66,CCN(CC)S(=O)(=O)c1ccc(NC(=O)[C@@](C)(O)C(F)(F)F)c(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d4880>,CCN(CC)S(=O)(=O)c1ccc(NC(=O)[C@@](C)(O)C(F)(F)F)c(Cl)c1
CHEMBL1779009,1.1,COc1cc(F)ccc1c2cncc(c2)C3CCCN3,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d48e0>,COc1cc(F)ccc1-c1cncc(C2CCCN2)c1
CHEMBL1596993,1.2,COc1ccc(Nc2ccccc2C(=O)O)cc1,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d4940>,COc1ccc(Nc2ccccc2C(=O)O)cc1
CHEMBL2325993,1.4,CN(C)CCCC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d49a0>,CN(C)CCCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1
CHEMBL403702,3.5,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3ncc(C)nc13,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d4a00>,Cc1cnc2nc(SCc3cccc(F)c3F)nc(N[C@H](C)CO)c2n1
CHEMBL2023483,3.78,COc1ccc2c(Oc3ccc(CC(=O)Nc4n[nH]c(C)c4C)c(OC)c3)ccnc2c1,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d4a60>,COc1ccc2c(Oc3ccc(CC(=O)Nc4n[nH]c(C)c4C)c(OC)c3)ccnc2c1
CHEMBL456801,3.39,C[C@H](Nc1nc(NC[C@@H](O)CO)c(Cl)c(Nc2cc([nH]n2)C3CC3)n1)c4ccc(F)cc4,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d4ac0>,C[C@H](Nc1nc(NC[C@@H](O)CO)c(Cl)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccc(F)cc1
CHEMBL2177612,1.03,CCCSc1c(cnn1[C@@H]2CC[C@H](CC2)C(=O)O)C(=O)NC3CCCCC3,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d4b20>,CCCSc1c(C(=O)NC2CCCCC2)cnn1[C@H]1CC[C@H](C(=O)O)CC1
CHEMBL450643,0.89,c1cnc2cccnc2c1,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d4b80>,c1cnc2cccnc2c1
CHEMBL1957377,2.0,Oc1c(C#N)c(nc2ccncc12)c3ccc(cc3)c4ccccc4CN5CCOCC5,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d4be0>,N#Cc1c(-c2ccc(-c3ccccc3CN3CCOCC3)cc2)nc2ccncc2c1O
CHEMBL2325706,0.7,CS(=O)(=O)C1(CCNCC1)c2cc(nc(n2)c3cccc4[nH]ccc34)N5CCOCC5,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d4c40>,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CCNCC1
CHEMBL14638,2.68,O=C(C1CC1)c2ccc(OCCCc3c[nH]cn3)cc2,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d4ca0>,O=C(c1ccc(OCCCc2c[nH]cn2)cc1)C1CC1
CHEMBL744,3.34,Nc1nc2ccc(OC(F)(F)F)cc2s1,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d4d00>,Nc1nc2ccc(OC(F)(F)F)cc2s1
CHEMBL22183,2.6,CN(C)Cc1ccccc1Sc2ccc(C)cc2N,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d4d60>,Cc1ccc(Sc2ccccc2CN(C)C)c(N)c1
CHEMBL1643199,2.63,Cc1cc(CN2CCc3ccccc3C2C(=O)Nc4ccc(Cl)cc4Cl)ccc1OCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d4dc0>,Cc1cc(CN2CCc3ccccc3C2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O
CHEMBL2010831,2.5,CN(C1CCN(Cc2ccc(cc2)C(F)(F)F)CC1)C(=O)Cc3ccc(cc3)S(=O)(=O)C,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d4e20>,CN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1
CHEMBL1526668,3.2,O=C(N1CCCCC1)c2csc3CCCCc23,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d4e80>,O=C(c1csc2c1CCCC2)N1CCCCC1
CHEMBL218762,-1.48,SC1=Nc2[nH]cnc2C(=O)N1,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d4ee0>,O=c1[nH]c(S)nc2[nH]cnc12
CHEMBL2170994,2.5,Nc1ncnc2c1ncn2[C@@H]3O[C@H](CSCCCNC(=O)Nc4ccc(Cl)cc4)[C@@H](O)[C@H]3O,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d4f40>,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)Nc2ccc(Cl)cc2)[C@@H](O)[C@H]1O
CHEMBL361795,2.2,N#Cc1cccc(c1)c2onc(n2)c3ccccn3,<rdkit.Chem.rdchem.Mol object at 0x2b45e44d4fa0>,N#Cc1cccc(-c2nc(-c3ccccn3)no2)c1
CHEMBL586906,2.08,COc1ccc2nccc(C(O)C3CC4(CCN3CC4)C=C)c2c1,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c7040>,C=CC12CCN(CC1)C(C(O)c1ccnc3ccc(OC)cc13)C2
CHEMBL563471,2.6,Cn1cc(cn1)c2cccc(C[C@H](NC(=O)c3cc(nn3C)C(C)(C)C)C(=O)NCC#N)c2,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c70a0>,Cn1cc(-c2cccc(C[C@H](NC(=O)c3cc(C(C)(C)C)nn3C)C(=O)NCC#N)c2)cn1
CHEMBL16,2.41,OC1=NC(=O)C(N1)(c2ccccc2)c3ccccc3,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c7100>,O=C1N=C(O)NC1(c1ccccc1)c1ccccc1
CHEMBL457393,3.14,C[C@H](Nc1ncc(F)c(Nc2cc([nH]n2)C3CC3)n1)c4ccc(F)cn4,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c7160>,C[C@H](Nc1ncc(F)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccc(F)cn1
CHEMBL105984,2.27,CCC[C@@H](CN1CCCC1)N(C)C(=O)Cc2ccc(Cl)c(Cl)c2,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c71c0>,CCC[C@@H](CN1CCCC1)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1
CHEMBL1916542,0.93,COc1ccc2N=CC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2c1,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c7220>,COc1ccc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1
CHEMBL129420,0.7,CCN(CC)C(=O)c1ccc(cc1)C(N2CCNCC2)c3cccc4cccnc34,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c7280>,CCN(CC)C(=O)c1ccc(C(c2cccc3cccnc23)N2CCNCC2)cc1
CHEMBL1276946,0.2,CC1=C2C(=CC(=O)N1Cc3ccccn3)NN(C2=O)c4ccccc4Cl,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c72e0>,Cc1c2c(=O)n(-c3ccccc3Cl)[nH]c2cc(=O)n1Cc1ccccn1
CHEMBL1916547,-0.65,COc1ccc2N=NC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c7340>,COc1ccc2nnc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1
CHEMBL522460,2.68,Cc1ccccc1CN2CCC(CC2)N3CCC(CC3)N4C(=O)Nc5ccccc45,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c73a0>,Cc1ccccc1CN1CCC(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1
CHEMBL1500992,3.2,O=C(CSc1ccccc1)N2CCN(CC2)c3ccccc3,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c7400>,O=C(CSc1ccccc1)N1CCN(c2ccccc2)CC1
CHEMBL2110791,0.72,CCN(CC)CCCNCc1cc(Cl)c2cccnc2c1O,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c7460>,CCN(CC)CCCNCc1cc(Cl)c2cccnc2c1O
CHEMBL1945034,-0.25,O[C@@H](CNCCc1ccc(CNCCc2ccccn2)cc1)c3ccc(O)c4NC(=O)Sc34,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c74c0>,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccn4)cc3)c2s1
CHEMBL385563,2.6,Clc1ccc2OCOc2c1Nc3ncnc4cc(OCCN5CCCC5)cc(OC6CCOCC6)c34,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c7520>,Clc1ccc2c(c1Nc1ncnc3cc(OCCN4CCCC4)cc(OC4CCOCC4)c13)OCO2
CHEMBL5,-0.1,CCN1C=C(C(=O)O)C(=O)c2ccc(C)nc12,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c7580>,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21
CHEMBL163,4.3,CC(C)[C@H](NC(=O)N(C)Cc1csc(n1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc3cncs3)Cc4ccccc4,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c75e0>,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1
CHEMBL1479580,2.93,CSc1ncccc1C(=O)NCC2CCCCC2,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c7640>,CSc1ncccc1C(=O)NCC1CCCCC1
CHEMBL1088752,3.5,Cc1c(F)cc(cc1c2ccc(cn2)C(=O)NCC(C)(C)C)C(=O)NC3CC3,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c76a0>,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1
CHEMBL2031224,2.93,COc1ccccc1C(=O)Nc2ccc(C)c(c2)N3C=Nc4ccc(cc4C3=O)N5CCN(C)CC5,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c7700>,COc1ccccc1C(=O)Nc1ccc(C)c(-n2cnc3ccc(N4CCN(C)CC4)cc3c2=O)c1
CHEMBL2062557,2.42,COc1ccc(cc1)c2cc(N)n3ncc(C#N)c3n2,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c7760>,COc1ccc(-c2cc(N)n3ncc(C#N)c3n2)cc1
CHEMBL72548,2.7,CN(C)CCNS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc4ccccn34)cc1,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c77c0>,CN(C)CCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1
CHEMBL1621884,1.55,COCCCCC(=NOCCN)c1ccc(cc1)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c7820>,COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1
CHEMBL474200,2.68,CNC1=Nc2ncccc2C(=NC1c3cccs3)c4ccccc4,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c7880>,CNC1=Nc2ncccc2C(c2ccccc2)=NC1c1cccs1
CHEMBL472210,1.1,CCN1C2=NC(=O)N(C)C(=O)C2=Cc3ccccc13,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c78e0>,CCn1c2nc(=O)n(C)c(=O)c-2cc2ccccc21
CHEMBL480200,3.01,CN(C)c1cccc(c1)C(=O)Nc2ccc(C)c(c2)C(=O)Nc3cccnc3,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c7940>,Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1C(=O)Nc1cccnc1
CHEMBL1224285,1.51,NC(=O)c1ccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)cn1,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c79a0>,NC(=O)c1ccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)cn1
CHEMBL217899,3.6,CCc1nn(C2CCCC2)c3c1CCn4c(nnc34)c5cccs5,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c7a00>,CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2
CHEMBL361431,2.6,CCCN1CCC(CC1)Oc2nccc(Nc3cc(NC(=O)c4cccc(c4)N5CCOCC5)ccc3C)n2,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c7a60>,CCCN1CCC(Oc2nccc(Nc3cc(NC(=O)c4cccc(N5CCOCC5)c4)ccc3C)n2)CC1
CHEMBL1809205,3.3,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4cc(C)ccn34)N5CCN(CC5)C(=O)C,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c7ac0>,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3cc(C)ccn23)n1
CHEMBL2070121,1.52,COc1cnc(nc1N2CCOCC2)c3ccccn3,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c7b20>,COc1cnc(-c2ccccn2)nc1N1CCOCC1
CHEMBL2086674,3.0,C[C@@H]1CN(CCN1c2ncc(OCc3ccc(cn3)S(=O)(=O)C)cn2)C(=O)OC(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c7b80>,C[C@@H]1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCc2ccc(S(C)(=O)=O)cn2)cn1
CHEMBL524266,0.51,Nc1nccc(n1)c2cc3C(=O)NC[C@H](CCF)c3[nH]2,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c7be0>,Nc1nccc(-c2cc3c([nH]2)[C@@H](CCF)CNC3=O)n1
CHEMBL2011926,1.36,COc1ccc(cc1)c2nc3c(NCC4CCNCC4)c(Br)cnc3[nH]2,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c7c40>,COc1ccc(-c2nc3c(NCC4CCNCC4)c(Br)cnc3[nH]2)cc1
CHEMBL2153185,1.79,CCCSc1nc(Oc2ccc(CC(=O)O)cc2)ccc1C(=O)NC3CCCCC3,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c7ca0>,CCCSc1nc(Oc2ccc(CC(=O)O)cc2)ccc1C(=O)NC1CCCCC1
CHEMBL2036746,3.15,O=C(Nc1ccc(cc1)N2CCOCC2)c3oc(Nc4ccccc4)nn3,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c7d00>,O=C(Nc1ccc(N2CCOCC2)cc1)c1nnc(Nc2ccccc2)o1
CHEMBL1378202,2.2,CNC(=O)c1[nH]cnc1C(=O)Nc2ccc(OC)cc2,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c7d60>,CNC(=O)c1[nH]cnc1C(=O)Nc1ccc(OC)cc1
CHEMBL1923430,2.64,Cc1ccc([nH]1)C(=O)NC2CCN(CC2)c3cc(cc(Cl)n3)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c7dc0>,Cc1ccc(C(=O)NC2CCN(c3cc(C(N)=O)cc(Cl)n3)CC2)[nH]1
CHEMBL193,3.29,COC(=O)C1=C(C)NC(=C(C1c2ccccc2[N+](=O)[O-])C(=O)OC)C,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c7e20>,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
CHEMBL492671,0.9,Fc1ccc(CC2=NNC(=O)c3ccccc23)cc1C(=O)N4CCN(CC4)C(=O)C5CCCO5,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c7e80>,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CCCO2)CC1
CHEMBL1824605,2.66,O=C(Nc1ccccc1)c2ccc(OCCCN3CCCC3)cc2OCc4ccccc4C#N,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c7ee0>,N#Cc1ccccc1COc1cc(OCCCN2CCCC2)ccc1C(=O)Nc1ccccc1
CHEMBL292376,3.0,COc1cccc(c1)[C@@H](C)NCCCc2ccccc2Cl,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c7f40>,COc1cccc([C@@H](C)NCCCc2ccccc2Cl)c1
CHEMBL2031238,2.43,CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)c5cocc5)ccc4C,<rdkit.Chem.rdchem.Mol object at 0x2b45e44c7fa0>,Cc1ccc(NC(=O)c2ccoc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O
CHEMBL2031225,3.08,COc1cccc(c1)C(=O)Nc2ccc(C)c(c2)N3C=Nc4ccc(cc4C3=O)N5CCN(C)CC5,<rdkit.Chem.rdchem.Mol object at 0x2b45e44b8040>,COc1cccc(C(=O)Nc2ccc(C)c(-n3cnc4ccc(N5CCN(C)CC5)cc4c3=O)c2)c1
CHEMBL1940286,3.1,COc1ccc(CNC(=O)c2ccc(Oc3ccc(cc3)C#C[C@]4(O)CN5CCC4CC5)cc2)nc1,<rdkit.Chem.rdchem.Mol object at 0x2b45e44b80a0>,COc1ccc(CNC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)nc1
CHEMBL2087855,3.43,Cn1cc(cc1c2c3C(=O)N(CC#CCn4cncn4)C(=O)N(CC5CC5)c3nn2Cc6ccnc7ccc(Cl)cc67)C#N,<rdkit.Chem.rdchem.Mol object at 0x2b45e44b8100>,Cn1cc(C#N)cc1-c1c2c(=O)n(CC#CCn3cncn3)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12
CHEMBL1778870,1.18,CCNCc1cncc(n1)c2ccc(F)cc2OC,<rdkit.Chem.rdchem.Mol object at 0x2b45e44b8160>,CCNCc1cncc(-c2ccc(F)cc2OC)n1
CHEMBL1201256,0.74,COc1cc(cc(OC)c1OC)C(=O)NCc2ccc(OCCN(C)C)cc2,<rdkit.Chem.rdchem.Mol object at 0x2b45e44b81c0>,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC
CHEMBL1783283,3.52,CCCNC(=O)c1nnc2c(c(F)ccc2c1N)c3ccc(OC)cc3OC,<rdkit.Chem.rdchem.Mol object at 0x2b45e44b8220>,CCCNC(=O)c1nnc2c(-c3ccc(OC)cc3OC)c(F)ccc2c1N
